,line,day_of_week,hour,day,month,count
10862,3,0,22,23,11,3
10863,4,3,11,12,11,4
10864,2,0,18,30,11,5
10865,D,4,1,27,11,3
10866,L,4,5,27,11,1
10867,D,1,5,10,11,5
10868,GS,3,20,26,11,1
10869,M,4,7,6,11,3
10870,D,3,17,26,11,3
10871,1,4,22,27,11,8
10872,1,6,8,1,11,8
10873,3,4,10,13,11,2
10874,6,4,23,13,11,7
10875,2,6,14,22,11,4
10876,2,2,4,4,11,3
10877,Z,0,15,23,11,1
10878,J,0,11,23,11,1
10879,4,2,3,25,11,1
10880,L,3,6,5,11,1
10881,L,4,13,13,11,1
10882,2,1,1,10,11,2
10883,D,6,1,15,11,8
10884,7,2,11,4,11,4
10885,6,6,5,29,11,4
10886,J,4,9,13,11,2
10887,E,3,6,12,11,14
10888,7,5,19,7,11,2
10889,D,2,18,18,11,4
10890,E,0,8,9,11,5
10891,1,3,3,19,11,3
10892,4,2,14,4,11,2
10893,4,6,16,8,11,4
10894,7,2,17,4,11,2
10895,A,6,9,8,11,4
10896,M,5,16,28,11,16
10897,F,3,22,5,11,7
10898,F,5,23,28,11,15
10899,5,2,3,4,11,1
10900,R,6,21,15,11,5
10901,C,4,23,6,11,12
10902,C,1,8,10,11,7
10903,5,6,14,1,11,3
10904,Q,2,18,25,11,13
10905,3,6,17,22,11,2
10906,D,0,13,23,11,17
10907,4,4,14,6,11,3
10908,A,1,14,24,11,7
10909,3,6,6,1,11,5
10910,F,6,11,29,11,25
10911,3,6,0,1,11,5
10912,7,3,22,12,11,2
10913,J,6,2,8,11,1
10914,1,6,11,22,11,21
10915,M,0,2,23,11,1
10916,M,3,5,19,11,5
10917,L,6,23,1,11,2
10918,5,6,21,8,11,1
10919,GS,1,23,3,11,1
10920,N,3,18,19,11,14
10921,F,0,12,30,11,12
10922,L,4,19,13,11,3
10923,D,6,17,15,11,5
10924,D,4,19,13,11,10
10925,M,5,23,21,11,12
10926,7,4,2,13,11,1
10927,6,5,2,21,11,7
10928,R,4,1,13,11,7
10929,D,5,19,14,11,7
10930,6,3,22,5,11,9
10931,L,5,23,14,11,1
10932,4,2,2,4,11,1
10933,5,2,19,4,11,1
10934,A,4,22,13,11,3
10935,1,5,16,28,11,10
10936,N,0,15,23,11,14
10937,F,3,14,5,11,14
10938,D,2,17,25,11,7
10939,5,2,11,4,11,1
10940,A,3,2,26,11,6
10941,A,0,2,9,11,4
10942,Z,0,5,23,11,1
10943,C,1,20,24,11,13
10944,L,6,7,1,11,1
10945,6,3,3,26,11,1
10946,2,5,19,14,11,4
10947,M,1,8,10,11,4
10948,M,1,19,3,11,16
10949,M,6,9,22,11,3
10950,C,1,16,24,11,11
10951,M,4,19,6,11,14
10952,E,4,19,20,11,10
10953,5,3,16,12,11,3
10954,6,1,17,10,11,13
10955,Q,6,19,8,11,16
10956,F,0,1,23,11,5
10957,N,3,16,5,11,6
10958,2,2,5,25,11,3
