,line,day_of_week,hour,day,month,count
5925,N,1,14,28,6,13
5926,E,3,15,16,6,14
5927,7,3,6,9,6,1
5928,F,2,4,15,6,2
5929,6,5,16,4,6,14
5930,2,0,17,6,6,3
5931,6,5,8,18,6,5
5932,M,5,7,25,6,4
5933,R,2,23,22,6,15
5934,C,3,10,2,6,28
5935,F,3,8,2,6,9
5936,Z,1,13,28,6,1
5937,F,6,20,5,6,3
5938,L,4,8,3,6,2
5939,1,5,8,4,6,7
5940,J,2,23,8,6,1
5941,A,0,16,13,6,8
5942,4,4,7,17,6,2
5943,D,5,22,18,6,4
5944,2,0,8,13,6,1
5945,C,4,23,17,6,17
5946,D,1,15,7,6,8
5947,Q,0,10,6,6,6
5948,Q,0,1,27,6,4
5949,E,0,18,6,6,8
5950,5,1,19,28,6,1
5951,2,2,8,8,6,4
5952,L,4,14,3,6,2
5953,2,4,6,10,6,4
5954,7,0,8,27,6,3
5955,1,5,20,4,6,17
5956,A,4,8,24,6,10
5957,4,4,13,10,6,2
5958,M,6,17,26,6,5
5959,N,5,10,18,6,13
5960,F,0,11,13,6,15
5961,C,4,21,24,6,11
5962,D,0,7,6,6,4
5963,L,4,12,3,6,4
5964,5,0,13,20,6,2
5965,M,3,22,9,6,3
5966,R,1,9,21,6,8
5967,L,3,0,2,6,3
5968,F,3,23,23,6,6
5969,R,0,3,20,6,2
5970,N,2,23,8,6,8
5971,6,5,22,11,6,6
5972,E,4,2,10,6,5
5973,E,3,13,23,6,18
5974,M,1,22,28,6,13
5975,6,6,7,26,6,3
5976,E,2,21,29,6,14
5977,5,2,21,22,6,3
5978,4,5,9,11,6,1
5979,Q,2,9,29,6,7
5980,E,2,13,15,6,6
5981,C,2,22,8,6,20
5982,1,2,0,1,6,5
5983,R,3,19,23,6,27
5984,4,2,11,29,6,1
5985,C,1,7,28,6,11
5986,D,0,19,13,6,2
5987,A,4,18,24,6,8
5988,5,6,3,26,6,1
5989,D,1,7,28,6,3
5990,2,5,11,11,6,2
5991,5,2,23,22,6,5
5992,Z,4,11,10,6,1
5993,4,6,7,19,6,1
5994,GS,4,12,24,6,1
5995,4,2,11,15,6,7
5996,N,3,0,30,6,3
5997,A,5,12,4,6,9
5998,6,2,0,15,6,3
5999,L,0,0,20,6,2
6000,3,3,23,9,6,2
6001,Q,3,23,16,6,11
6002,F,2,11,22,6,10
6003,6,4,2,24,6,1
6004,E,2,17,29,6,10
6005,1,3,16,2,6,9
6006,M,6,15,12,6,14
6007,2,1,22,14,6,2
6008,R,3,15,16,6,13
6009,L,1,14,7,6,2
6010,F,3,23,16,6,18
6011,F,1,17,21,6,11
6012,S,6,9,5,6,2
6013,2,6,15,19,6,7
6014,L,0,21,20,6,2
6015,F,0,0,20,6,7
6016,C,1,7,7,6,15
6017,R,3,17,16,6,10
6018,A,0,18,6,6,6
6019,6,4,23,24,6,9
6020,L,3,6,9,6,3
6021,R,3,19,16,6,10
6022,L,0,3,13,6,1
6023,J,2,2,1,6,1
6024,6,0,6,13,6,2
6025,7,2,10,1,6,3
6026,1,1,3,14,6,3
6027,1,4,15,17,6,14
6028,E,3,3,23,6,6
6029,L,5,14,4,6,6
6030,N,5,12,25,6,13
6031,Z,1,22,21,6,1
6032,6,0,8,13,6,13
6033,5,0,17,20,6,1
6034,J,5,6,4,6,1
6035,4,0,12,20,6,2
6036,R,4,15,3,6,10
6037,F,1,21,21,6,13
6038,5,6,16,19,6,2
6039,D,0,12,27,6,6
6040,F,2,5,1,6,6
6041,L,2,14,15,6,3
6042,C,5,23,11,6,12
6043,R,2,22,15,6,5
6044,E,5,22,18,6,11
6045,E,5,14,25,6,17
6046,N,0,23,6,6,9
6047,Q,1,7,14,6,3
6048,5,0,4,20,6,1
6049,C,4,16,3,6,16
6050,E,2,19,22,6,13
6051,3,2,6,8,6,3
6052,G,6,16,5,6,1
6053,7,3,17,30,6,1
6054,6,4,13,24,6,11
6055,Q,3,3,23,6,3
6056,E,2,12,22,6,10
6057,Q,2,14,8,6,5
6058,Q,2,21,29,6,6
6059,4,2,13,8,6,6
6060,D,1,0,28,6,2
6061,A,2,22,22,6,8
6062,D,1,22,28,6,4
6063,1,1,7,28,6,6
6064,J,6,14,26,6,2
6065,R,0,4,13,6,2
6066,F,2,7,29,6,4
6067,M,1,17,28,6,8
6068,2,4,16,24,6,5
6069,2,3,1,2,6,4
6070,M,0,1,13,6,1
6071,1,4,7,10,6,6
6072,N,1,13,28,6,10
6073,5,6,12,26,6,4
6074,1,5,23,4,6,11
6075,A,3,20,30,6,9
6076,Q,5,2,11,6,3
6077,N,2,21,15,6,9
6078,2,2,6,15,6,4
6079,GS,5,1,4,6,1
6080,C,6,16,5,6,27
6081,A,5,15,4,6,12
6082,C,6,13,19,6,35
6083,GS,4,7,10,6,2
6084,4,6,12,5,6,2
6085,N,2,11,15,6,6
6086,M,4,20,24,6,3
6087,6,3,22,23,6,6
6088,M,1,21,28,6,6
6089,3,5,0,25,6,2
6090,Q,0,19,20,6,14
6091,Q,2,12,8,6,8
6092,C,0,16,6,6,20
6093,Q,4,15,24,6,3
6094,2,6,2,26,6,1
6095,A,2,20,15,6,7
6096,3,3,14,23,6,5
6097,5,3,15,2,6,3
6098,M,4,18,3,6,8
6099,F,0,0,6,6,5
6100,N,2,9,15,6,7
6101,F,6,13,26,6,14
6102,L,2,1,1,6,1
6103,A,0,6,20,6,4
6104,7,2,8,15,6,1
6105,L,3,1,23,6,1
6106,L,5,6,11,6,1
6107,1,1,1,7,6,4
6108,1,4,4,10,6,6
6109,6,0,0,6,6,9
6110,N,6,11,12,6,11
6111,7,3,23,9,6,2
6112,R,1,13,14,6,11
6113,4,5,20,11,6,4
6114,R,4,22,10,6,17
6115,2,2,2,22,6,1
6116,GS,0,10,6,6,1
6117,4,0,11,20,6,2
6118,R,6,17,12,6,18
6119,G,6,23,12,6,1
6120,3,1,17,28,6,5
6121,F,1,19,14,6,8
6122,N,2,8,1,6,4
6123,A,1,10,28,6,5
6124,2,2,8,1,6,4
6125,2,3,12,30,6,5
6126,A,3,17,30,6,10
6127,A,5,9,11,6,7
6128,M,4,1,17,6,3
6129,R,3,8,23,6,3
6130,Q,2,14,29,6,14
6131,L,6,0,5,6,5
6132,5,3,9,2,6,2
6133,C,0,18,13,6,16
6134,1,4,22,10,6,21
6135,E,3,8,2,6,10
6136,N,2,2,15,6,4
6137,C,2,15,8,6,10
6138,A,3,5,9,6,3
6139,F,3,10,16,6,10
6140,L,1,14,14,6,1
6141,C,5,11,11,6,32
6142,R,2,16,29,6,8
6143,J,1,20,7,6,1
6144,4,0,15,20,6,3
6145,L,3,1,16,6,3
6146,3,1,21,14,6,2
6147,4,2,15,29,6,1
6148,6,2,4,29,6,11
6149,D,5,3,4,6,2
6150,3,4,0,10,6,3
6151,Q,0,8,27,6,1
6152,A,5,5,11,6,7
6153,5,0,15,13,6,5
6154,Q,3,2,30,6,3
6155,E,4,19,3,6,22
6156,J,1,8,7,6,1
6157,D,1,13,21,6,8
6158,A,6,14,12,6,10
6159,GS,5,22,25,6,2
6160,N,6,22,26,6,9
6161,C,2,19,29,6,9
6162,E,2,4,1,6,1
6163,R,3,21,9,6,16
6164,M,3,21,9,6,5
6165,A,6,10,26,6,9
6166,6,2,8,29,6,14
6167,D,2,5,15,6,1
6168,5,3,15,30,6,2
6169,C,6,9,19,6,11
6170,F,5,19,18,6,20
6171,2,5,1,4,6,3
6172,3,0,1,27,6,2
6173,5,5,0,4,6,2
6174,F,4,9,3,6,8
6175,1,1,10,21,6,11
6176,5,2,19,15,6,2
6177,L,6,1,12,6,7
6178,4,5,9,18,6,11
6179,Q,6,3,19,6,7
6180,Q,5,13,4,6,10
6181,2,3,4,9,6,1
6182,4,5,9,25,6,6
6183,L,5,6,18,6,1
6184,2,5,6,11,6,1
6185,1,0,16,13,6,14
6186,C,2,16,15,6,12
6187,C,3,15,16,6,21
6188,4,5,11,18,6,6
6189,L,0,2,6,6,1
6190,R,4,3,10,6,5
6191,D,3,2,9,6,1
6192,6,1,17,28,6,14
6193,D,6,3,19,6,1
6194,3,0,8,13,6,1
6195,R,1,20,21,6,12
6196,L,0,0,6,6,2
6197,D,0,10,27,6,4
6198,Z,6,13,5,6,1
6199,D,5,2,11,6,3
6200,3,0,23,20,6,4
6201,1,4,22,17,6,19
6202,2,6,9,26,6,2
6203,6,2,6,22,6,2
6204,6,0,12,27,6,6
6205,L,4,10,17,6,1
6206,R,4,15,17,6,7
6207,A,1,9,28,6,9
6208,R,3,17,2,6,10
6209,L,3,6,16,6,1
6210,N,2,10,22,6,11
6211,C,3,11,16,6,13
6212,6,2,12,1,6,18
6213,M,5,7,11,6,4
6214,6,0,11,13,6,12
6215,D,0,5,27,6,5
6216,Z,5,19,25,6,1
6217,C,1,7,21,6,13
6218,5,0,19,6,6,1
6219,C,4,21,10,6,22
6220,R,3,19,2,6,10
6221,3,4,7,3,6,4
6222,3,2,7,29,6,4
6223,M,6,12,12,6,12
6224,6,5,9,11,6,10
6225,R,6,4,5,6,3
6226,5,0,17,6,6,1
6227,5,0,15,6,6,4
6228,L,3,18,9,6,1
6229,M,6,16,12,6,11
6230,R,1,11,7,6,8
6231,A,4,8,10,6,11
6232,3,3,17,23,6,1
6233,5,2,17,8,6,1
6234,D,6,20,12,6,4
6235,R,3,23,30,6,12
6236,M,5,14,25,6,9
6237,E,5,14,11,6,6
6238,4,6,8,12,6,2
6239,R,2,1,15,6,5
6240,3,5,15,18,6,3
6241,R,1,9,7,6,9
6242,3,2,7,22,6,4
6243,5,2,9,8,6,4
6244,L,4,2,10,6,2
6245,4,5,7,18,6,4
6246,R,0,3,6,6,3
6247,N,0,11,20,6,8
6248,C,1,10,14,6,13
6249,E,4,2,24,6,6
6250,A,4,4,17,6,1
6251,M,0,22,6,6,6
6252,Q,0,7,27,6,5
6253,Z,6,0,19,6,1
6254,F,3,17,30,6,12
6255,1,1,12,14,6,13
6256,L,3,4,23,6,3
6257,4,5,15,11,6,4
6258,Z,0,23,20,6,1
6259,1,1,1,28,6,4
6260,D,2,3,22,6,1
6261,R,1,19,28,6,17
6262,7,0,19,13,6,1
6263,1,3,1,16,6,5
6264,D,6,14,26,6,4
6265,1,0,9,27,6,10
6266,J,6,9,12,6,1
6267,5,4,19,10,6,2
6268,E,6,3,19,6,3
6269,N,0,9,27,6,8
6270,3,6,5,26,6,1
6271,R,3,15,2,6,12
6272,A,0,23,13,6,8
6273,3,1,20,28,6,3
6274,D,1,4,14,6,2
6275,7,0,7,27,6,5
6276,Z,4,7,3,6,1
6277,4,4,14,17,6,4
6278,5,3,8,16,6,7
6279,GS,1,20,28,6,1
6280,GS,4,0,17,6,2
6281,D,2,7,22,6,6
6282,L,6,2,12,6,4
6283,E,3,0,23,6,6
6284,6,4,23,10,6,14
6285,7,2,15,8,6,2
6286,1,3,5,16,6,4
6287,M,2,5,1,6,5
6288,C,0,17,27,6,17
6289,4,6,5,5,6,1
6290,4,5,20,18,6,2
6291,N,5,12,11,6,15
6292,M,3,15,30,6,6
6293,3,6,9,26,6,2
6294,Z,6,4,19,6,2
6295,E,4,22,3,6,10
6296,1,1,1,21,6,6
6297,7,0,19,20,6,3
6298,3,3,18,9,6,4
6299,GS,2,12,8,6,2
6300,3,2,8,1,6,4
6301,4,0,23,13,6,2
6302,Q,5,4,25,6,2
6303,6,1,18,7,6,20
6304,L,4,19,10,6,3
6305,D,4,3,24,6,1
6306,E,2,9,8,6,9
6307,Z,1,10,28,6,1
6308,7,3,1,23,6,4
6309,L,2,18,8,6,6
6310,A,5,16,11,6,1
6311,F,0,20,27,6,2
6312,A,1,10,14,6,13
6313,R,3,8,2,6,1
6314,2,6,20,5,6,3
6315,R,2,12,1,6,12
6316,G,2,2,15,6,1
6317,L,3,3,2,6,1
6318,F,2,11,29,6,7
6319,4,4,12,10,6,1
6320,F,0,19,13,6,10
6321,N,5,5,25,6,2
6322,5,5,11,11,6,5
6323,R,0,14,27,6,18
6324,C,1,10,7,6,18
6325,Q,1,4,21,6,1
6326,5,5,14,25,6,4
6327,5,2,11,1,6,3
6328,3,5,22,11,6,5
6329,C,5,11,25,6,17
6330,4,5,18,18,6,3
6331,L,3,1,2,6,7
6332,R,5,22,11,6,16
6333,L,2,15,22,6,1
6334,2,3,8,16,6,2
6335,2,5,18,18,6,3
6336,N,3,11,16,6,7
6337,Q,2,17,22,6,3
6338,E,6,15,5,6,15
6339,2,3,2,16,6,3
6340,M,3,17,23,6,7
6341,D,1,18,21,6,8
6342,4,5,5,18,6,1
6343,GS,1,18,7,6,1
6344,R,2,14,22,6,11
6345,C,1,14,7,6,16
6346,R,3,0,9,6,7
6347,E,6,7,19,6,7
6348,GS,2,17,15,6,1
6349,N,2,11,29,6,16
6350,F,3,14,2,6,17
6351,7,4,3,17,6,1
6352,C,5,6,11,6,13
6353,Q,5,0,18,6,8
6354,L,4,19,17,6,3
6355,C,3,6,30,6,13
6356,C,1,12,7,6,14
6357,R,5,5,25,6,4
6358,6,3,13,16,6,13
6359,M,6,1,5,6,14
6360,2,6,18,12,6,4
6361,Q,0,16,6,6,5
6362,3,2,18,1,6,1
6363,6,5,15,11,6,18
6364,M,5,13,18,6,8
6365,E,2,22,15,6,11
6366,E,3,13,16,6,10
6367,C,2,20,8,6,10
6368,E,3,5,9,6,3
6369,1,6,14,5,6,18
6370,L,5,3,11,6,6
6371,E,3,4,30,6,1
6372,D,6,4,26,6,4
6373,4,5,20,25,6,6
6374,M,0,15,20,6,7
6375,C,2,16,22,6,11
6376,1,1,2,14,6,3
6377,E,3,0,9,6,14
6378,F,5,20,4,6,13
6379,N,1,10,14,6,10
6380,R,6,9,5,6,10
6381,2,5,6,25,6,3
6382,2,6,22,5,6,6
6383,J,3,13,30,6,1
6384,1,2,18,22,6,13
6385,1,6,19,5,6,12
6386,D,5,15,18,6,10
6387,3,3,23,30,6,6
6388,Q,2,14,15,6,11
6389,4,3,7,9,6,3
6390,N,1,1,14,6,2
6391,N,0,20,13,6,9
6392,F,0,14,20,6,8
6393,4,6,14,12,6,2
6394,2,1,0,14,6,3
6395,M,4,15,24,6,8
6396,5,1,13,14,6,3
6397,E,4,7,17,6,16
6398,F,1,4,7,6,1
6399,5,3,15,23,6,1
6400,J,2,12,15,6,1
6401,M,0,9,20,6,7
6402,F,5,16,4,6,14
6403,A,2,21,29,6,7
6404,N,1,2,14,6,2
6405,5,6,20,19,6,4
6406,N,6,14,19,6,14
6407,4,1,22,28,6,1
6408,N,4,1,10,6,9
6409,3,3,5,30,6,1
6410,2,3,2,23,6,3
6411,1,0,14,27,6,11
6412,2,2,17,8,6,3
6413,Q,6,11,5,6,5
6414,J,5,1,4,6,4
6415,6,3,17,16,6,6
6416,Q,6,21,26,6,6
6417,Z,6,17,19,6,1
6418,Q,4,6,17,6,1
6419,A,1,3,14,6,2
6420,1,2,2,1,6,1
6421,6,0,16,13,6,10
6422,6,6,1,5,6,6
6423,C,2,19,15,6,17
6424,D,5,16,25,6,8
6425,1,2,10,29,6,5
6426,Q,6,6,5,6,5
6427,N,2,14,8,6,7
6428,R,2,3,29,6,2
6429,F,2,17,8,6,12
6430,C,6,19,26,6,22
6431,F,2,21,22,6,12
6432,L,5,2,4,6,6
6433,M,1,11,28,6,13
6434,L,5,9,4,6,1
6435,3,5,21,4,6,4
6436,5,3,13,9,6,1
6437,2,4,11,10,6,1
6438,D,3,14,23,6,8
6439,A,0,19,20,6,3
6440,N,5,0,18,6,9
6441,N,0,11,6,6,8
6442,E,2,19,29,6,8
6443,Q,0,22,13,6,3
6444,C,0,17,6,6,15
6445,R,4,0,17,6,14
6446,R,3,1,16,6,3
6447,Z,0,18,13,6,1
6448,F,6,1,12,6,15
6449,J,4,10,3,6,1
6450,7,2,10,29,6,4
6451,L,4,16,3,6,5
6452,7,0,12,27,6,2
6453,1,5,16,4,6,14
6454,R,4,4,17,6,3
6455,7,2,0,29,6,2
6456,F,6,19,26,6,6
6457,C,0,19,6,6,16
6458,G,5,11,4,6,1
6459,5,6,11,26,6,2
6460,C,5,14,11,6,20
6461,5,0,9,20,6,2
6462,2,5,3,11,6,2
6463,C,2,21,15,6,20
6464,J,3,13,2,6,1
6465,2,0,13,6,6,3
6466,7,4,18,24,6,3
6467,G,3,1,9,6,1
6468,6,6,14,19,6,10
6469,C,2,6,1,6,14
6470,C,4,6,24,6,10
6471,3,0,6,6,6,1
6472,E,3,9,23,6,13
6473,D,5,10,25,6,2
6474,A,0,5,27,6,5
6475,L,5,18,11,6,1
6476,F,0,9,20,6,7
6477,E,0,0,13,6,6
6478,5,3,8,9,6,2
6479,1,2,4,1,6,2
6480,6,6,12,19,6,25
6481,M,5,8,11,6,7
6482,M,3,22,2,6,7
6483,Q,2,15,15,6,6
6484,1,2,14,1,6,9
6485,1,6,15,12,6,14
6486,L,3,14,9,6,3
6487,4,0,8,27,6,2
6488,L,2,17,22,6,3
6489,2,3,15,30,6,7
6490,1,3,5,30,6,3
6491,Q,2,23,29,6,6
6492,A,5,8,4,6,9
6493,3,0,2,6,6,1
6494,R,5,22,18,6,10
6495,1,0,16,6,6,20
6496,1,2,16,29,6,11
6497,C,5,19,4,6,38
6498,L,0,9,20,6,1
6499,A,3,4,2,6,1
6500,A,4,15,17,6,10
6501,1,2,21,15,6,9
6502,R,1,21,14,6,10
6503,F,0,13,20,6,16
6504,S,6,10,26,6,2
6505,6,0,9,6,6,15
6506,2,3,1,30,6,2
6507,F,3,11,23,6,13
6508,D,0,20,27,6,2
6509,R,0,12,13,6,9
6510,N,1,3,7,6,2
6511,7,2,11,1,6,3
6512,N,0,12,13,6,7
6513,GS,4,18,3,6,1
6514,Q,0,15,13,6,9
6515,Q,0,11,20,6,8
6516,N,5,8,25,6,4
6517,R,0,19,27,6,14
6518,A,4,11,17,6,4
6519,C,1,6,14,6,7
6520,4,6,14,5,6,3
6521,M,6,4,5,6,5
6522,M,4,18,24,6,16
6523,5,5,19,25,6,3
6524,5,6,0,26,6,1
6525,Q,5,13,25,6,12
6526,4,3,8,9,6,2
6527,D,1,9,7,6,6
6528,E,2,21,22,6,13
6529,C,2,23,8,6,17
6530,5,0,8,27,6,2
6531,N,1,7,7,6,1
6532,GS,1,11,7,6,1
6533,1,0,19,6,6,18
6534,D,0,6,20,6,5
6535,GS,4,11,17,6,1
6536,F,2,23,1,6,10
6537,7,4,16,24,6,2
6538,L,2,3,1,6,2
6539,N,3,3,30,6,2
6540,E,0,17,27,6,11
6541,D,3,15,30,6,5
6542,2,3,2,30,6,3
6543,R,2,4,8,6,2
6544,Q,6,14,26,6,10
6545,3,1,22,14,6,2
6546,1,0,17,6,6,13
6547,4,0,19,20,6,3
6548,4,6,10,5,6,3
6549,N,0,15,6,6,11
6550,F,5,7,18,6,2
6551,L,0,23,27,6,1
6552,R,1,16,14,6,10
6553,4,0,19,13,6,2
6554,F,5,7,25,6,1
6555,Z,4,18,24,6,1
6556,3,5,8,25,6,6
6557,6,4,16,17,6,10
6558,C,6,19,19,6,27
6559,E,5,19,18,6,19
6560,5,6,19,12,6,5
6561,3,2,12,15,6,3
6562,M,0,19,13,6,6
6563,E,3,8,9,6,11
6564,C,3,14,23,6,17
6565,2,5,18,11,6,2
6566,N,5,3,11,6,9
6567,C,6,20,5,6,5
6568,4,2,14,15,6,2
6569,E,6,19,5,6,10
6570,5,1,20,28,6,1
6571,Q,4,2,24,6,5
6572,2,6,23,26,6,8
6573,Q,3,12,2,6,6
6574,3,6,22,12,6,5
6575,Z,3,13,2,6,1
6576,D,3,17,30,6,5
6577,2,3,18,9,6,4
6578,S,6,22,26,6,1
6579,5,0,6,27,6,1
6580,2,0,6,27,6,2
6581,D,2,21,1,6,6
6582,Q,2,12,29,6,8
6583,D,3,18,30,6,2
6584,C,0,16,13,6,14
6585,E,6,23,5,6,15
6586,N,6,3,26,6,2
6587,D,4,1,17,6,3
6588,N,2,3,1,6,1
6589,GS,0,7,13,6,1
6590,A,2,11,15,6,9
6591,Q,0,8,20,6,3
6592,4,2,13,29,6,1
6593,R,5,21,11,6,9
6594,4,0,23,27,6,1
6595,C,5,14,18,6,33
6596,4,5,15,25,6,2
6597,6,4,21,10,6,15
6598,F,5,11,18,6,13
6599,4,1,3,21,6,2
6600,6,1,1,7,6,4
6601,C,5,14,25,6,35
6602,1,5,8,18,6,5
6603,E,1,11,21,6,8
6604,D,0,5,20,6,2
6605,M,0,9,6,6,7
6606,2,4,1,17,6,3
6607,E,2,21,15,6,15
6608,C,5,12,18,6,28
6609,4,1,5,14,6,2
6610,F,5,9,18,6,8
6611,1,5,8,25,6,11
6612,1,0,20,6,6,22
6613,M,4,19,17,6,17
6614,N,2,16,1,6,7
6615,A,5,0,25,6,16
6616,N,3,14,9,6,18
6617,Z,3,8,30,6,1
6618,R,6,9,19,6,7
6619,6,3,13,9,6,11
6620,5,1,18,7,6,5
6621,7,6,1,5,6,3
6622,1,6,14,19,6,14
6623,Z,2,13,22,6,1
6624,D,5,0,4,6,5
6625,A,2,11,8,6,7
6626,N,5,21,4,6,6
6627,S,6,6,5,6,1
6628,A,4,16,10,6,5
6629,M,4,23,10,6,9
6630,Z,5,21,25,6,1
6631,E,0,11,20,6,7
6632,3,2,12,8,6,3
6633,M,4,23,17,6,13
6634,6,2,4,8,6,3
6635,L,4,18,17,6,4
6636,E,1,20,7,6,14
6637,1,3,0,23,6,11
6638,A,1,1,7,6,6
6639,Q,6,2,12,6,5
6640,Q,1,6,28,6,2
6641,7,6,5,5,6,1
6642,Q,3,4,30,6,1
6643,3,5,17,25,6,6
6644,4,3,19,16,6,2
6645,E,2,0,1,6,7
6646,F,4,12,17,6,10
6647,L,1,2,21,6,2
6648,M,2,18,8,6,7
6649,1,4,2,17,6,5
6650,Z,6,19,5,6,1
6651,E,1,22,7,6,10
6652,N,6,12,26,6,6
6653,D,6,20,26,6,3
6654,GS,4,20,17,6,1
6655,A,6,22,19,6,10
6656,Q,5,17,4,6,9
6657,5,5,4,4,6,2
6658,2,5,3,25,6,2
6659,Z,6,15,5,6,1
6660,N,6,2,5,6,5
6661,2,5,1,18,6,3
6662,5,4,3,17,6,1
6663,1,0,18,13,6,18
6664,7,6,15,26,6,2
6665,2,3,6,2,6,5
6666,5,0,0,13,6,1
6667,E,1,12,28,6,7
6668,5,2,19,8,6,2
6669,M,3,22,16,6,7
6670,D,3,19,23,6,16
6671,N,4,4,24,6,1
6672,2,2,19,22,6,2
6673,D,3,6,9,6,1
6674,1,5,19,25,6,26
6675,A,3,6,16,6,9
6676,L,6,18,19,6,2
6677,L,2,14,8,6,5
6678,6,4,15,10,6,13
6679,F,4,14,10,6,16
6680,G,5,4,25,6,1
6681,N,0,18,20,6,14
6682,GS,3,17,23,6,1
6683,GS,4,13,3,6,1
6684,7,0,8,13,6,3
6685,F,3,19,9,6,11
6686,L,1,7,7,6,1
6687,N,5,20,11,6,13
6688,6,5,1,11,6,5
6689,6,2,2,22,6,3
6690,M,4,10,3,6,7
6691,1,2,10,15,6,12
6692,E,4,10,10,6,12
6693,D,3,23,23,6,5
6694,M,5,3,11,6,11
6695,R,1,17,28,6,7
6696,Q,1,23,28,6,8
6697,A,3,3,2,6,3
6698,6,5,7,11,6,4
6699,6,2,0,22,6,6
6700,D,5,23,25,6,7
6701,E,6,10,26,6,13
6702,C,6,22,19,6,18
6703,D,4,17,24,6,5
6704,J,1,11,7,6,1
6705,Q,0,23,6,6,7
6706,Q,5,21,11,6,6
6707,Z,4,10,17,6,1
6708,4,4,9,3,6,2
6709,Q,0,19,13,6,10
6710,Q,2,1,8,6,3
6711,1,2,12,8,6,10
6712,1,1,4,14,6,6
6713,L,0,15,6,6,1
6714,2,2,17,29,6,2
6715,4,3,16,16,6,2
6716,7,5,0,11,6,1
6717,M,3,12,30,6,15
6718,1,0,7,27,6,6
6719,N,1,7,21,6,3
6720,F,5,12,4,6,13
6721,3,1,19,7,6,6
6722,D,1,15,14,6,6
6723,3,2,3,22,6,2
6724,M,0,23,27,6,5
6725,R,3,22,2,6,10
6726,M,0,10,13,6,6
6727,3,1,22,28,6,1
6728,E,3,12,23,6,13
6729,M,4,12,17,6,9
6730,M,0,16,13,6,9
6731,7,1,6,7,6,1
6732,6,0,20,20,6,7
6733,J,6,16,12,6,1
6734,4,6,4,19,6,1
6735,J,3,16,16,6,1
6736,Q,2,21,8,6,11
6737,6,6,2,26,6,4
6738,F,3,23,30,6,12
6739,A,3,15,16,6,13
6740,D,4,15,3,6,4
6741,2,1,1,14,6,1
6742,7,2,7,29,6,2
6743,4,1,14,21,6,5
6744,4,6,6,19,6,1
6745,6,1,4,7,6,1
6746,2,5,8,4,6,2
6747,A,3,5,16,6,1
6748,D,5,5,25,6,2
6749,1,3,3,23,6,2
6750,Q,1,6,21,6,1
6751,4,6,16,12,6,3
6752,D,5,3,25,6,3
6753,4,2,20,8,6,5
6754,F,3,20,30,6,14
6755,A,0,20,6,6,9
6756,E,5,7,25,6,8
6757,1,4,23,17,6,18
6758,N,3,1,9,6,4
6759,J,6,16,5,6,1
6760,1,6,3,26,6,12
6761,A,1,0,21,6,12
6762,A,5,13,11,6,11
6763,7,0,5,20,6,1
6764,A,1,2,14,6,5
6765,R,5,19,11,6,20
6766,M,2,3,29,6,1
6767,5,3,14,23,6,2
6768,3,5,0,4,6,5
6769,J,4,21,10,6,3
6770,Z,2,12,15,6,1
6771,1,6,22,26,6,14
6772,A,4,17,24,6,4
6773,7,0,16,20,6,1
6774,E,4,18,3,6,11
6775,4,1,1,7,6,1
6776,D,4,1,3,6,5
6777,A,0,16,6,6,11
6778,7,6,15,19,6,2
6779,F,2,20,22,6,11
6780,5,3,23,16,6,1
6781,C,0,18,20,6,13
6782,L,0,22,27,6,2
6783,D,6,13,26,6,8
6784,R,6,22,12,6,8
6785,2,4,10,10,6,8
6786,6,0,19,13,6,5
6787,1,4,15,24,6,18
6788,5,4,10,10,6,4
6789,D,1,16,21,6,8
6790,3,6,6,26,6,2
6791,R,1,18,28,6,17
6792,L,6,7,19,6,2
6793,A,5,13,25,6,8
6794,D,5,21,18,6,4
6795,3,4,18,24,6,5
6796,1,3,6,9,6,12
6797,2,3,4,23,6,1
6798,C,3,12,9,6,13
6799,E,2,19,15,6,7
6800,R,3,8,9,6,7
6801,N,3,7,9,6,3
6802,L,1,2,7,6,4
6803,F,6,8,19,6,1
6804,Z,2,12,8,6,1
6805,3,2,3,15,6,1
6806,7,4,23,17,6,1
6807,2,1,8,21,6,3
6808,7,1,13,28,6,4
6809,Q,4,20,17,6,10
6810,6,0,23,20,6,7
6811,M,3,8,9,6,5
6812,D,1,9,21,6,8
6813,5,6,18,19,6,5
6814,3,2,14,22,6,2
6815,D,1,22,21,6,4
6816,N,2,20,15,6,9
6817,D,1,17,28,6,4
6818,F,1,4,28,6,1
6819,3,0,1,6,6,1
6820,1,5,10,18,6,16
6821,5,3,21,23,6,1
6822,Q,3,14,16,6,9
6823,E,4,5,17,6,5
6824,E,1,20,21,6,11
6825,D,1,13,7,6,6
6826,Q,0,12,6,6,2
6827,Z,2,0,8,6,1
6828,M,2,16,22,6,7
6829,7,2,13,22,6,3
6830,1,2,14,22,6,14
6831,6,4,14,24,6,16
6832,3,2,8,29,6,2
6833,7,1,9,28,6,2
6834,6,6,21,26,6,12
6835,3,4,7,17,6,3
6836,3,0,3,6,6,1
6837,GS,6,0,26,6,2
6838,3,1,13,7,6,4
6839,6,4,14,10,6,10
6840,L,0,2,27,6,1
6841,M,2,4,22,6,1
6842,D,0,1,6,6,1
6843,3,5,9,4,6,3
6844,1,3,2,30,6,2
6845,M,0,21,6,6,7
6846,Q,2,6,15,6,6
6847,C,0,22,6,6,15
6848,F,3,21,23,6,7
6849,A,2,19,1,6,11
