,line,day_of_week,hour,day,month,count
6079,GS,0,18,21,9,1
6080,L,1,2,29,9,3
6081,J,2,20,30,9,1
6082,5,5,23,19,9,3
6083,M,4,0,11,9,5
6084,5,5,10,26,9,1
6085,E,1,9,1,9,9
6086,M,6,2,13,9,4
6087,7,6,4,27,9,1
6088,1,6,23,20,9,8
6089,F,1,6,1,9,5
6090,2,6,8,6,9,2
6091,C,4,11,4,9,13
6092,N,1,6,1,9,2
6093,5,3,9,17,9,2
6094,7,0,11,14,9,1
6095,D,2,2,30,9,1
6096,6,2,11,9,9,13
6097,Q,5,23,5,9,11
6098,Q,4,17,18,9,5
6099,R,5,8,19,9,5
6100,R,1,14,29,9,7
6101,D,4,9,11,9,11
6102,4,0,11,7,9,2
6103,3,2,15,30,9,2
6104,D,6,8,6,9,1
6105,M,3,23,17,9,7
6106,D,3,14,3,9,9
6107,C,3,12,10,9,17
6108,6,1,12,15,9,10
6109,4,0,23,7,9,5
6110,A,0,13,28,9,10
6111,2,4,8,18,9,5
6112,5,3,17,3,9,3
6113,R,3,17,10,9,3
6114,7,4,10,25,9,1
6115,C,5,18,12,9,24
6116,6,2,10,2,9,12
6117,1,6,7,20,9,11
6118,5,4,22,25,9,7
6119,N,5,9,12,9,7
6120,5,1,12,8,9,4
6121,L,2,4,2,9,2
6122,E,3,10,24,9,6
6123,J,6,20,20,9,1
6124,F,0,10,14,9,6
6125,7,0,9,14,9,2
6126,F,6,18,6,9,14
6127,L,2,10,16,9,1
6128,F,6,13,27,9,16
6129,M,3,8,24,9,4
6130,E,0,8,7,9,3
6131,3,2,21,16,9,6
6132,C,1,18,8,9,24
6133,Q,4,19,4,9,15
6134,4,3,7,24,9,2
6135,2,1,12,1,9,2
6136,5,2,14,23,9,4
6137,F,6,19,27,9,13
6138,A,5,19,5,9,8
6139,L,5,15,26,9,1
6140,Q,1,4,22,9,1
6141,R,5,23,26,9,6
6142,Q,6,6,27,9,2
6143,F,4,20,18,9,15
6144,Q,2,15,2,9,7
6145,E,0,11,28,9,13
6146,D,4,23,25,9,6
6147,E,6,21,20,9,16
6148,N,5,14,19,9,16
6149,D,1,20,15,9,5
6150,2,4,9,25,9,4
6151,L,2,20,2,9,5
6152,5,1,9,15,9,9
6153,R,3,16,17,9,4
6154,Q,4,11,18,9,4
6155,E,0,21,14,9,15
6156,C,2,16,23,9,9
6157,R,4,20,18,9,14
6158,R,0,3,7,9,5
6159,N,4,15,11,9,7
6160,Q,2,14,23,9,5
6161,4,2,6,16,9,2
6162,N,2,16,30,9,7
6163,M,4,16,25,9,6
6164,Z,0,20,14,9,1
6165,4,3,23,24,9,2
6166,N,0,16,28,9,4
6167,GS,1,17,1,9,1
6168,Q,2,1,30,9,1
6169,L,0,9,7,9,2
6170,1,1,13,15,9,15
6171,E,3,7,17,9,8
6172,2,4,6,18,9,2
6173,4,0,22,28,9,1
6174,A,2,18,23,9,11
6175,L,1,23,8,9,2
6176,A,3,10,10,9,7
6177,3,4,2,11,9,4
6178,L,6,18,20,9,9
6179,D,3,14,17,9,10
6180,L,4,22,18,9,2
6181,M,3,5,17,9,5
6182,A,1,21,1,9,12
6183,1,5,5,19,9,6
6184,6,6,18,20,9,39
6185,L,2,16,30,9,1
6186,L,0,6,14,9,1
6187,A,6,18,27,9,9
6188,4,2,0,30,9,3
6189,3,1,16,22,9,1
6190,E,2,19,30,9,8
6191,N,2,0,30,9,3
6192,A,6,16,13,9,3
6193,E,1,13,15,9,14
6194,6,0,11,21,9,11
6195,F,4,23,25,9,12
6196,Q,2,17,30,9,6
6197,C,2,10,9,9,22
6198,6,6,10,6,9,9
6199,D,2,14,16,9,4
6200,3,5,2,26,9,4
6201,1,6,1,20,9,21
6202,E,6,14,13,9,14
6203,5,3,10,10,9,6
6204,C,5,16,26,9,17
6205,1,2,15,16,9,19
6206,A,2,23,30,9,9
6207,E,3,15,3,9,5
6208,2,4,0,18,9,4
6209,A,0,2,7,9,4
6210,5,4,1,18,9,1
6211,D,0,0,14,9,3
6212,E,2,6,9,9,8
6213,Q,0,1,28,9,4
6214,E,5,9,5,9,5
6215,N,2,3,23,9,1
6216,2,3,20,3,9,1
6217,D,2,8,16,9,10
6218,R,2,12,2,9,12
6219,N,1,18,15,9,18
6220,F,5,14,5,9,15
6221,7,3,17,3,9,1
6222,R,5,11,12,9,13
6223,1,5,23,5,9,12
6224,2,6,9,27,9,4
6225,4,3,13,24,9,3
6226,F,4,12,4,9,13
6227,1,2,1,16,9,6
6228,6,2,20,2,9,17
6229,F,6,12,6,9,16
6230,R,5,16,19,9,12
6231,A,6,0,13,9,11
6232,6,2,15,23,9,5
6233,M,6,12,13,9,12
6234,F,1,14,15,9,13
6235,F,4,17,11,9,6
6236,R,0,19,7,9,24
6237,M,0,21,28,9,12
6238,6,2,13,9,9,6
6239,C,5,23,5,9,19
6240,M,3,19,17,9,13
6241,Q,1,9,15,9,5
6242,N,6,5,13,9,2
6243,2,4,16,18,9,2
6244,5,4,17,18,9,2
6245,M,4,13,4,9,12
6246,R,5,3,26,9,6
6247,Q,4,14,11,9,9
6248,2,2,9,23,9,2
6249,1,5,6,12,9,12
6250,M,4,2,25,9,6
6251,Z,4,21,11,9,1
6252,3,2,7,16,9,8
6253,6,4,20,18,9,25
6254,2,5,15,12,9,5
6255,E,3,1,3,9,7
6256,6,2,9,9,9,12
6257,2,3,14,3,9,3
6258,F,5,13,12,9,11
6259,R,2,21,9,9,11
6260,L,1,22,15,9,2
6261,3,4,6,25,9,4
6262,6,1,15,22,9,9
