,line,day_of_week,hour,day,month,count
6196,3,2,2,30,12,1
6197,E,0,4,14,12,1
6198,5,1,9,22,12,3
6199,M,1,2,29,12,1
6200,N,0,22,7,12,13
6201,5,0,14,14,12,7
6202,F,4,21,4,12,22
6203,1,3,23,10,12,8
6204,L,0,19,14,12,2
6205,M,3,9,10,12,10
6206,2,5,3,5,12,5
6207,A,3,17,24,12,12
6208,F,5,18,12,12,19
6209,R,2,1,16,12,4
6210,N,0,11,14,12,9
6211,E,1,23,22,12,9
6212,D,0,19,28,12,17
6213,N,5,8,26,12,6
6214,Q,1,18,1,12,9
6215,E,0,5,21,12,1
6216,E,2,6,30,12,8
6217,Q,0,6,14,12,7
6218,N,4,13,18,12,15
6219,1,2,4,30,12,3
6220,1,1,2,1,12,5
6221,2,2,22,23,12,3
6222,1,6,23,27,12,7
6223,A,1,14,15,12,12
6224,N,3,8,24,12,7
6225,N,6,3,20,12,5
6226,J,5,3,19,12,1
6227,3,6,1,27,12,2
6228,4,3,19,3,12,2
6229,N,3,18,24,12,20
6230,E,0,20,14,12,12
6231,2,1,3,1,12,1
6232,F,3,20,10,12,9
6233,M,0,6,28,12,6
6234,M,5,3,12,12,7
6235,L,6,23,20,12,2
6236,6,6,21,6,12,9
6237,E,0,2,14,12,2
6238,F,4,5,4,12,8
6239,C,1,21,8,12,23
6240,E,4,15,25,12,9
6241,7,0,6,28,12,3
6242,6,5,15,5,12,30
6243,3,1,22,29,12,2
6244,F,5,2,12,12,7
6245,N,4,11,4,12,7
6246,E,5,19,26,12,10
6247,Z,4,21,18,12,2
6248,7,2,1,23,12,1
6249,Q,1,2,1,12,1
6250,4,2,16,9,12,1
6251,F,1,0,8,12,5
6252,A,0,14,28,12,11
6253,4,4,15,18,12,8
6254,3,2,6,16,12,5
6255,5,5,14,19,12,4
6256,F,1,3,15,12,1
6257,6,3,23,17,12,11
6258,2,6,10,13,12,2
6259,R,2,19,2,12,14
6260,Q,1,4,15,12,3
6261,1,6,7,27,12,6
6262,6,0,23,28,12,4
6263,3,6,6,20,12,5
6264,Q,2,4,16,12,2
6265,2,4,10,11,12,3
6266,A,0,11,7,12,5
6267,A,6,11,13,12,11
6268,1,3,13,10,12,27
6269,D,1,3,1,12,3
6270,2,2,10,9,12,3
6271,1,5,11,12,12,22
6272,4,0,14,7,12,5
6273,1,1,17,8,12,9
6274,J,0,16,21,12,1
6275,Q,0,13,7,12,17
6276,N,0,18,21,12,15
6277,2,6,14,13,12,2
6278,A,5,8,19,12,3
6279,2,3,6,10,12,3
6280,Q,1,13,22,12,7
6281,F,6,10,13,12,14
6282,Q,5,2,5,12,8
6283,F,1,23,15,12,10
6284,F,1,7,15,12,7
6285,D,5,23,19,12,3
6286,5,6,19,13,12,3
6287,R,4,15,4,12,11
6288,F,1,16,8,12,14
6289,1,2,4,16,12,3
6290,L,5,2,12,12,2
6291,5,6,12,6,12,2
6292,Q,2,19,9,12,8
6293,F,3,0,10,12,14
6294,A,2,22,30,12,9
6295,R,3,9,31,12,9
6296,6,3,9,3,12,11
6297,2,0,14,7,12,1
6298,6,5,13,5,12,23
6299,6,6,9,20,12,9
6300,1,5,2,5,12,8
6301,C,0,7,21,12,6
6302,D,3,8,24,12,1
6303,D,4,8,11,12,5
6304,R,6,14,27,12,23
6305,D,4,7,18,12,4
6306,F,3,12,24,12,19
6307,Q,1,9,22,12,4
6308,1,1,1,8,12,2
6309,N,1,5,15,12,1
6310,D,5,19,19,12,20
6311,6,2,6,23,12,4
6312,3,0,13,21,12,2
6313,5,5,2,19,12,2
6314,F,2,10,9,12,32
6315,1,3,2,17,12,4
6316,4,5,20,26,12,1
6317,D,1,13,15,12,10
6318,2,4,17,4,12,6
6319,2,5,19,5,12,4
6320,E,5,8,5,12,9
6321,2,4,6,11,12,3
6322,3,3,11,10,12,2
6323,3,1,4,15,12,1
6324,N,4,6,25,12,2
6325,L,1,6,22,12,1
6326,2,3,22,10,12,2
6327,L,1,7,15,12,2
6328,7,2,22,16,12,1
6329,E,3,6,31,12,6
6330,C,4,21,25,12,10
6331,C,2,11,23,12,20
6332,J,0,15,14,12,2
6333,D,5,0,26,12,4
6334,Z,1,10,8,12,2
6335,L,4,23,4,12,5
6336,C,0,23,21,12,4
6337,2,2,22,9,12,4
6338,D,1,21,29,12,5
6339,S,6,12,6,12,1
6340,F,4,12,25,12,10
6341,N,3,5,17,12,1
6342,E,2,12,16,12,13
6343,2,0,22,7,12,6
6344,M,4,20,18,12,11
6345,D,5,3,19,12,2
6346,1,4,10,4,12,9
6347,3,0,19,7,12,2
6348,7,1,20,1,12,1
6349,6,1,14,22,12,17
6350,Q,4,10,4,12,5
6351,A,3,2,17,12,5
6352,R,0,5,14,12,2
6353,Q,4,19,25,12,4
6354,A,6,9,27,12,4
6355,A,0,2,28,12,2
6356,E,0,0,14,12,3
6357,E,6,14,20,12,16
6358,F,1,5,29,12,1
6359,1,1,0,1,12,2
6360,A,5,12,5,12,9
6361,3,0,1,7,12,2
6362,3,6,14,20,12,1
6363,R,4,13,4,12,16
6364,5,3,9,10,12,3
6365,6,6,14,13,12,8
6366,Z,5,23,5,12,1
6367,3,4,12,18,12,2
6368,N,1,1,1,12,5
6369,L,5,10,26,12,1
6370,7,6,20,20,12,3
6371,5,1,21,8,12,4
6372,L,2,13,2,12,2
6373,3,6,18,6,12,6
6374,5,5,22,19,12,3
6375,L,3,11,31,12,4
6376,2,5,20,12,12,3
6377,6,1,9,15,12,10
6378,6,6,18,27,12,9
6379,F,3,16,10,12,13
6380,5,4,20,4,12,1
6381,A,2,16,30,12,8
6382,1,5,19,26,12,12
6383,M,3,19,10,12,10
6384,N,6,5,20,12,4
6385,5,6,10,6,12,3
6386,2,1,7,29,12,1
6387,5,6,19,27,12,2
6388,3,4,8,18,12,1
6389,F,1,0,22,12,4
6390,L,1,15,29,12,2
6391,R,5,9,19,12,12
6392,R,6,8,13,12,5
6393,7,5,20,19,12,3
6394,Z,4,23,18,12,2
6395,F,4,0,25,12,11
6396,E,5,1,12,12,15
6397,F,0,4,21,12,2
6398,F,2,3,16,12,3
6399,4,1,7,1,12,1
6400,2,6,17,6,12,3
6401,D,1,2,8,12,1
6402,1,1,20,15,12,10
6403,M,3,3,10,12,2
6404,2,4,9,4,12,5
6405,E,1,4,15,12,3
6406,5,6,15,27,12,2
6407,3,4,4,18,12,2
6408,2,1,14,8,12,2
6409,M,2,18,16,12,8
6410,4,5,22,12,12,4
6411,R,2,10,23,12,10
6412,Z,3,22,10,12,1
6413,L,6,18,13,12,3
6414,N,0,10,21,12,12
6415,5,2,8,16,12,3
6416,D,3,15,31,12,7
6417,E,1,16,15,12,7
6418,F,6,12,27,12,18
6419,R,2,18,23,12,12
6420,C,6,23,27,12,10
6421,1,0,4,14,12,3
6422,A,3,3,10,12,1
6423,1,6,18,20,12,25
6424,D,3,21,3,12,5
6425,E,1,0,15,12,7
6426,D,1,10,22,12,9
6427,F,3,6,24,12,3
6428,7,5,12,19,12,1
6429,F,2,12,9,12,21
6430,Q,6,7,27,12,2
6431,1,0,17,21,12,23
6432,5,6,8,20,12,1
6433,C,5,21,26,12,13
6434,J,3,5,31,12,1
6435,F,5,16,26,12,21
6436,L,3,5,31,12,1
6437,3,4,19,11,12,4
6438,7,5,11,26,12,2
6439,7,1,4,15,12,2
6440,Q,5,11,12,12,19
6441,M,5,19,12,12,12
6442,7,5,0,19,12,1
6443,4,2,21,30,12,2
6444,Q,1,17,8,12,8
6445,M,1,4,15,12,3
6446,1,0,0,14,12,7
6447,D,6,11,20,12,14
6448,R,1,18,8,12,7
6449,J,3,17,31,12,2
6450,F,6,11,20,12,22
6451,C,5,9,12,12,11
6452,5,5,13,12,12,7
6453,C,4,15,25,12,13
6454,GS,0,14,14,12,2
6455,N,3,10,10,12,7
6456,1,3,22,3,12,14
6457,N,6,0,13,12,8
6458,D,5,10,26,12,7
6459,7,6,8,20,12,1
6460,4,1,7,15,12,2
6461,A,2,9,23,12,9
6462,D,4,19,4,12,7
6463,4,6,16,13,12,2
6464,L,0,20,21,12,3
6465,7,3,22,3,12,1
6466,E,0,16,14,12,16
6467,N,4,22,25,12,2
6468,L,6,11,6,12,1
6469,M,3,0,17,12,5
6470,3,4,3,11,12,1
6471,4,0,21,14,12,2
6472,Q,4,14,18,12,6
6473,R,3,23,17,12,6
6474,E,3,8,3,12,3
6475,Q,6,17,13,12,8
6476,Q,1,1,8,12,4
6477,5,1,14,15,12,4
6478,3,5,11,12,12,3
6479,7,0,15,7,12,2
6480,D,6,18,13,12,12
6481,4,3,17,3,12,1
6482,R,1,2,8,12,3
6483,L,6,0,27,12,1
6484,L,4,6,25,12,1
6485,6,1,5,29,12,1
6486,L,2,4,23,12,5
6487,1,3,20,3,12,18
6488,D,1,13,1,12,10
6489,Q,4,21,25,12,9
6490,2,1,12,22,12,3
6491,GS,1,14,1,12,1
6492,L,0,17,14,12,3
6493,F,6,19,20,12,16
6494,D,4,16,25,12,13
6495,D,6,23,6,12,9
6496,4,1,23,15,12,1
6497,R,3,19,17,12,11
6498,4,6,10,27,12,2
6499,R,2,0,23,12,6
6500,4,3,3,3,12,1
6501,E,2,6,16,12,10
6502,R,6,13,6,12,23
6503,5,2,8,30,12,1
6504,E,5,20,19,12,9
6505,N,6,21,20,12,9
6506,5,0,20,14,12,3
6507,4,0,0,21,12,1
6508,4,2,21,16,12,1
6509,6,2,0,9,12,3
6510,5,6,0,20,12,2
6511,4,4,11,18,12,4
6512,L,3,11,17,12,1
6513,1,3,15,24,12,16
6514,E,1,4,1,12,2
6515,A,1,2,29,12,2
6516,GS,1,9,22,12,1
6517,5,3,2,3,12,1
6518,E,0,8,28,12,10
6519,1,2,17,9,12,7
6520,N,4,1,18,12,7
6521,5,1,7,22,12,1
6522,F,2,9,16,12,11
6523,L,5,0,26,12,2
6524,2,6,8,27,12,2
6525,5,0,21,21,12,1
6526,F,6,1,20,12,13
6527,1,0,14,28,12,18
6528,C,2,13,9,12,16
6529,N,5,2,26,12,1
6530,D,0,6,7,12,1
6531,E,3,4,3,12,1
6532,Q,4,5,25,12,1
6533,6,5,20,12,12,9
6534,A,6,6,6,12,3
6535,7,3,10,3,12,1
6536,R,4,9,18,12,6
6537,A,5,10,19,12,5
6538,7,5,19,12,12,3
6539,N,2,15,2,12,4
6540,5,0,4,14,12,1
6541,D,1,18,8,12,11
6542,3,5,7,12,12,3
6543,3,2,14,30,12,3
6544,1,3,9,24,12,5
6545,F,6,17,20,12,16
6546,2,5,20,26,12,4
6547,2,2,6,9,12,3
6548,6,3,3,31,12,1
6549,3,1,14,15,12,3
6550,E,1,20,1,12,14
6551,Q,5,12,19,12,25
6552,Z,0,16,21,12,1
6553,C,3,23,24,12,7
6554,C,2,20,2,12,12
6555,5,1,0,1,12,3
6556,2,1,5,29,12,2
6557,E,3,0,3,12,8
6558,M,5,4,5,12,5
6559,Q,3,12,31,12,16
6560,4,1,12,22,12,2
6561,R,3,19,31,12,6
6562,M,1,19,22,12,21
6563,Q,0,20,14,12,14
6564,Z,1,3,29,12,1
6565,F,2,1,16,12,5
6566,5,2,0,16,12,2
6567,2,3,15,3,12,5
6568,7,1,7,8,12,3
6569,N,6,16,13,12,5
6570,D,4,9,18,12,13
6571,7,5,3,12,12,1
6572,A,3,19,10,12,15
6573,Q,1,11,8,12,3
6574,N,2,23,30,12,6
6575,4,3,8,24,12,2
6576,3,5,23,12,12,2
6577,L,5,13,19,12,4
6578,4,0,12,7,12,5
6579,A,6,18,20,12,15
6580,R,3,0,24,12,9
6581,2,3,9,3,12,3
6582,R,3,23,31,12,9
6583,1,0,16,14,12,13
6584,6,4,20,11,12,8
6585,F,2,9,30,12,16
6586,2,3,14,24,12,2
6587,GS,1,9,8,12,1
6588,M,4,16,4,12,9
6589,L,2,12,9,12,3
6590,J,3,5,17,12,1
6591,2,4,14,25,12,3
6592,C,3,16,17,12,7
6593,7,0,17,21,12,3
6594,7,4,14,4,12,5
6595,6,2,20,23,12,16
6596,E,4,13,25,12,7
6597,Q,3,6,3,12,2
6598,Q,0,4,14,12,2
6599,A,6,15,13,12,5
6600,2,6,23,20,12,4
6601,N,1,17,1,12,10
6602,3,1,20,15,12,3
6603,F,0,21,28,12,17
6604,2,3,17,31,12,5
6605,S,6,19,13,12,3
6606,A,4,18,4,12,5
6607,E,6,10,6,12,14
6608,6,2,11,30,12,10
6609,J,4,23,18,12,2
6610,7,4,21,25,12,2
6611,6,6,0,13,12,17
6612,F,2,13,30,12,13
6613,N,5,17,5,12,17
6614,R,2,8,9,12,9
6615,Q,6,18,20,12,19
6616,J,3,1,17,12,3
6617,L,0,10,7,12,1
6618,D,6,2,13,12,13
6619,5,4,13,25,12,5
6620,E,6,21,27,12,11
6621,Q,0,0,14,12,5
6622,R,5,12,12,12,30
6623,5,0,10,28,12,2
6624,5,2,17,9,12,1
6625,Z,3,17,31,12,1
6626,3,6,2,6,12,2
6627,7,2,18,30,12,3
6628,A,5,22,19,12,11
6629,N,6,7,6,12,5
6630,C,4,8,18,12,20
6631,6,2,9,16,12,13
6632,3,0,10,14,12,3
6633,Q,3,22,3,12,4
6634,C,4,13,11,12,12
6635,Z,0,15,14,12,2
6636,M,5,20,5,12,19
6637,6,0,4,21,12,6
6638,A,0,9,7,12,8
6639,A,2,7,9,12,2
6640,L,2,11,2,12,2
6641,Z,2,13,2,12,2
6642,Z,4,19,18,12,2
6643,J,0,13,14,12,1
6644,C,5,18,19,12,22
6645,E,6,7,13,12,3
6646,N,3,13,17,12,12
6647,2,6,21,20,12,2
6648,R,0,15,28,12,16
6649,D,4,1,18,12,4
6650,3,2,19,23,12,4
6651,M,2,19,23,12,9
6652,2,0,18,21,12,4
6653,6,1,0,22,12,7
6654,5,5,16,5,12,4
6655,J,1,1,15,12,1
6656,6,2,13,16,12,16
6657,A,5,0,19,12,7
6658,2,1,18,22,12,2
6659,1,5,12,19,12,29
6660,E,5,0,5,12,19
6661,L,6,5,6,12,4
6662,L,6,22,13,12,1
6663,J,1,10,8,12,2
6664,6,2,3,16,12,1
6665,1,4,1,11,12,6
6666,M,5,21,26,12,10
6667,6,1,23,29,12,9
6668,E,2,13,9,12,13
6669,A,5,5,12,12,1
6670,D,2,21,30,12,12
6671,R,4,17,18,12,12
6672,3,1,9,8,12,3
6673,F,5,7,5,12,6
6674,R,3,14,10,12,14
6675,E,6,5,13,12,1
6676,J,3,22,10,12,1
6677,N,1,2,22,12,2
6678,Q,3,15,24,12,12
6679,2,3,18,24,12,4
6680,M,6,15,27,12,29
6681,A,1,13,22,12,12
6682,A,4,19,25,12,9
6683,L,4,14,11,12,4
6684,C,2,17,23,12,9
6685,R,2,21,16,12,7
6686,6,6,12,27,12,10
6687,A,2,23,9,12,7
6688,D,5,8,12,12,9
6689,7,1,13,8,12,2
6690,A,2,14,2,12,9
6691,E,5,16,5,12,13
6692,5,0,12,28,12,3
6693,6,3,6,24,12,3
6694,J,3,23,17,12,1
6695,4,3,13,3,12,4
6696,D,1,4,22,12,2
6697,4,3,21,3,12,1
6698,3,6,22,20,12,3
6699,Z,5,19,19,12,2
6700,E,0,9,7,12,4
6701,E,1,0,1,12,5
6702,2,0,11,14,12,4
6703,6,1,17,29,12,15
6704,Q,3,9,24,12,5
6705,M,0,15,21,12,23
6706,4,1,14,8,12,3
6707,C,2,6,16,12,14
6708,E,1,22,1,12,10
6709,F,2,17,16,12,13
6710,R,2,8,23,12,4
6711,1,0,8,28,12,6
6712,E,5,13,12,12,9
6713,J,2,13,2,12,2
6714,E,2,15,9,12,8
6715,3,1,6,29,12,4
6716,F,0,1,14,12,4
6717,1,1,16,1,12,17
6718,E,0,13,21,12,10
6719,5,4,11,11,12,5
6720,1,1,4,15,12,1
6721,F,3,22,24,12,11
6722,A,5,9,12,12,7
6723,3,2,11,23,12,2
6724,C,5,14,5,12,16
6725,5,1,16,15,12,3
6726,D,6,22,13,12,7
6727,7,3,6,3,12,1
6728,E,3,3,10,12,4
6729,D,4,3,4,12,2
6730,F,2,20,23,12,16
6731,7,5,14,5,12,2
6732,1,1,11,8,12,14
6733,3,2,7,9,12,3
6734,6,4,13,4,12,13
6735,6,4,12,25,12,5
6736,D,6,0,27,12,8
6737,6,2,11,16,12,12
6738,N,3,13,31,12,13
6739,D,2,18,9,12,3
6740,A,6,20,20,12,10
6741,7,1,12,29,12,5
6742,1,1,20,1,12,21
6743,L,6,2,13,12,4
6744,1,5,0,5,12,15
6745,3,6,11,27,12,1
6746,D,4,13,18,12,5
6747,A,5,12,19,12,9
6748,R,0,23,14,12,8
6749,R,4,22,25,12,3
6750,D,0,22,7,12,5
6751,N,3,11,17,12,11
6752,3,4,10,18,12,3
6753,6,0,14,21,12,18
6754,N,1,14,8,12,10
6755,3,2,14,16,12,3
6756,Q,5,20,19,12,9
6757,M,6,16,6,12,17
6758,A,1,13,8,12,6
6759,3,6,23,27,12,2
6760,N,2,14,9,12,11
6761,M,2,11,23,12,20
6762,M,0,18,14,12,21
6763,E,1,6,1,12,8
6764,M,0,0,14,12,3
6765,G,5,2,5,12,1
6766,5,6,5,13,12,1
6767,L,5,9,5,12,2
6768,3,2,23,9,12,4
6769,M,1,15,8,12,19
6770,N,5,16,12,12,7
6771,1,3,0,3,12,7
6772,4,6,0,13,12,1
6773,A,5,7,26,12,2
6774,E,6,3,13,12,4
6775,A,2,0,30,12,8
6776,1,1,4,1,12,2
6777,F,5,16,12,12,18
6778,F,5,0,12,12,6
6779,4,3,21,31,12,2
6780,E,6,21,13,12,13
6781,1,3,7,10,12,13
6782,A,0,7,21,12,4
6783,R,3,9,17,12,3
6784,F,0,9,28,12,9
6785,C,4,18,18,12,21
6786,M,4,3,25,12,1
6787,2,4,1,4,12,3
6788,Q,5,19,26,12,15
6789,G,6,3,13,12,1
6790,E,2,8,30,12,6
6791,M,1,10,15,12,9
6792,L,0,9,28,12,1
6793,1,3,4,3,12,2
6794,D,3,17,17,12,3
6795,C,1,16,15,12,12
6796,L,3,20,24,12,3
6797,R,6,17,20,12,17
6798,Q,3,20,3,12,4
6799,3,1,10,15,12,3
6800,4,4,7,18,12,1
6801,R,3,6,24,12,2
6802,7,5,17,26,12,1
6803,J,5,20,12,12,1
6804,L,2,21,30,12,3
6805,E,3,2,3,12,4
6806,J,0,14,21,12,1
6807,A,1,22,29,12,10
6808,Q,1,16,15,12,4
6809,3,1,9,22,12,3
6810,1,2,17,23,12,7
6811,C,1,9,22,12,14
6812,E,5,10,19,12,13
6813,G,6,2,20,12,1
6814,5,4,19,25,12,1
6815,N,2,9,2,12,4
6816,D,5,1,19,12,6
6817,6,4,2,11,12,1
6818,R,0,14,21,12,23
6819,C,3,14,17,12,13
6820,L,0,13,28,12,2
6821,Z,2,9,16,12,1
6822,L,5,11,5,12,1
6823,3,6,20,6,12,2
6824,1,1,0,15,12,14
6825,M,4,19,25,12,9
6826,4,5,2,12,12,1
6827,M,3,20,31,12,11
6828,4,4,16,25,12,4
6829,5,2,21,23,12,1
6830,1,3,6,3,12,10
6831,Z,2,20,9,12,2
6832,N,4,9,18,12,6
6833,A,5,1,26,12,1
6834,1,0,22,14,12,12
6835,M,2,0,2,12,6
6836,Q,1,0,15,12,1
6837,F,2,13,16,12,23
6838,M,6,0,6,12,8
6839,2,3,11,3,12,5
6840,1,1,9,22,12,7
6841,A,2,11,23,12,12
6842,Q,2,1,9,12,2
6843,3,2,11,9,12,1
6844,4,3,15,24,12,4
6845,6,6,1,27,12,5
6846,A,0,5,28,12,2
6847,5,4,23,18,12,2
6848,D,3,14,17,12,12
6849,3,3,6,24,12,2
6850,D,1,3,22,12,1
6851,L,4,20,4,12,4
6852,2,0,7,21,12,2
6853,R,4,20,4,12,11
6854,6,5,22,19,12,11
6855,D,6,13,27,12,16
6856,R,1,4,29,12,4
6857,L,0,20,14,12,5
6858,A,6,4,27,12,4
6859,2,5,17,12,12,3
6860,A,6,10,27,12,3
6861,E,6,12,27,12,10
6862,5,0,1,14,12,1
6863,2,4,2,4,12,3
6864,N,0,23,7,12,6
6865,F,4,20,18,12,12
6866,M,0,5,14,12,3
6867,F,6,2,20,12,7
6868,4,3,12,3,12,3
6869,3,3,15,3,12,5
6870,3,2,6,9,12,3
6871,N,5,4,5,12,6
6872,E,4,20,11,12,15
6873,F,6,18,6,12,14
6874,3,1,21,29,12,2
6875,4,5,11,26,12,1
6876,S,6,11,20,12,1
6877,D,2,10,30,12,12
6878,7,1,22,8,12,2
6879,G,4,1,18,12,5
6880,Q,0,18,21,12,12
6881,7,2,8,23,12,3
6882,Q,6,9,20,12,14
6883,A,5,18,12,12,10
6884,E,5,2,26,12,1
6885,A,1,15,15,12,5
6886,R,4,4,4,12,3
6887,5,1,21,15,12,4
6888,F,5,14,5,12,24
6889,5,5,1,5,12,1
6890,M,0,19,14,12,8
6891,A,3,0,24,12,5
6892,7,0,18,21,12,3
6893,2,5,18,19,12,1
6894,F,5,22,5,12,17
6895,C,5,19,19,12,23
6896,N,4,22,18,12,10
6897,D,4,8,4,12,8
6898,3,4,18,11,12,1
6899,4,1,13,22,12,10
6900,R,6,4,6,12,5
6901,L,2,1,23,12,1
6902,6,4,20,18,12,13
6903,A,4,7,18,12,7
6904,M,1,21,29,12,7
6905,1,3,12,24,12,14
6906,C,5,23,5,12,19
6907,1,3,5,3,12,3
6908,F,4,16,18,12,14
6909,4,4,16,18,12,4
6910,5,0,22,21,12,1
6911,Q,5,17,19,12,5
6912,N,2,11,9,12,14
6913,1,1,12,22,12,16
6914,N,2,1,23,12,6
6915,M,4,2,25,12,1
6916,3,3,17,31,12,5
6917,R,1,15,8,12,5
6918,5,4,6,11,12,1
6919,2,3,5,24,12,2
6920,3,2,18,9,12,3
6921,5,3,8,24,12,2
6922,6,4,1,25,12,3
6923,2,1,6,15,12,3
6924,Q,0,17,14,12,11
6925,6,3,8,3,12,12
6926,N,0,14,28,12,13
6927,1,6,16,27,12,10
6928,GS,1,8,8,12,1
6929,E,1,3,15,12,4
6930,N,6,22,6,12,12
6931,R,6,20,6,12,11
6932,M,1,5,29,12,2
6933,M,6,15,20,12,19
6934,1,6,9,6,12,17
6935,C,5,7,5,12,13
6936,D,0,11,7,12,12
6937,M,4,6,25,12,2
6938,7,2,18,23,12,2
6939,L,2,4,16,12,1
6940,F,3,20,31,12,11
6941,M,1,12,22,12,23
6942,F,5,20,5,12,20
6943,G,1,23,15,12,2
6944,3,1,14,8,12,2
6945,3,5,10,26,12,2
6946,3,5,18,12,12,2
6947,A,6,15,6,12,12
6948,7,1,21,29,12,1
6949,A,4,0,25,12,11
6950,2,3,21,24,12,2
6951,1,1,23,15,12,10
6952,C,0,15,28,12,13
6953,L,1,22,1,12,1
6954,1,2,11,30,12,11
6955,4,2,13,9,12,2
6956,4,4,20,18,12,4
6957,7,2,15,2,12,4
6958,Q,1,17,15,12,4
6959,L,2,3,23,12,3
6960,N,6,6,6,12,1
6961,1,0,3,28,12,2
6962,M,5,22,12,12,17
6963,D,6,8,6,12,6
6964,C,2,13,2,12,13
6965,L,5,14,5,12,4
6966,1,6,4,13,12,7
6967,4,4,4,18,12,1
6968,N,0,15,7,12,20
6969,7,1,17,29,12,3
6970,F,3,4,31,12,4
6971,3,4,18,25,12,3
6972,1,0,23,28,12,6
6973,N,5,13,26,12,29
6974,F,5,4,5,12,7
6975,7,5,12,26,12,1
6976,R,1,21,8,12,14
6977,L,1,10,1,12,1
6978,C,3,6,24,12,4
6979,E,5,18,26,12,14
6980,D,5,23,26,12,7
6981,5,0,18,21,12,6
6982,N,3,2,31,12,4
6983,M,4,4,25,12,2
6984,2,5,10,5,12,6
6985,D,3,10,17,12,21
6986,1,5,15,5,12,22
6987,6,5,1,26,12,1
6988,R,3,1,24,12,9
6989,Q,1,1,15,12,1
6990,D,2,8,2,12,2
6991,A,0,22,21,12,10
6992,J,3,11,10,12,1
6993,3,3,8,10,12,1
6994,6,0,8,14,12,9
6995,3,3,19,17,12,2
6996,7,2,13,30,12,2
6997,Q,5,21,19,12,11
6998,6,2,2,16,12,1
6999,4,0,22,14,12,2
7000,N,4,19,11,12,12
7001,4,0,2,28,12,1
7002,A,2,19,2,12,12
7003,L,0,6,14,12,2
7004,1,0,1,28,12,4
7005,E,5,3,19,12,7
7006,5,3,1,3,12,1
7007,Z,6,4,20,12,1
7008,3,2,22,9,12,4
7009,M,3,8,24,12,1
7010,3,4,3,18,12,2
7011,Q,3,13,17,12,11
7012,M,4,20,25,12,8
7013,D,4,11,11,12,13
7014,C,0,10,7,12,16
7015,E,0,6,21,12,6
7016,3,5,8,12,12,2
7017,4,5,9,12,12,2
7018,L,0,22,28,12,4
7019,A,6,16,27,12,4
7020,E,0,19,28,12,18
7021,E,6,10,13,12,17
7022,L,6,18,6,12,1
7023,M,3,4,10,12,1
7024,C,1,21,1,12,11
7025,A,1,20,22,12,3
7026,C,3,10,10,12,25
7027,7,4,12,11,12,2
7028,5,3,13,3,12,3
7029,6,6,17,27,12,10
7030,E,3,21,17,12,15
7031,1,6,2,13,12,5
7032,7,6,0,13,12,4
7033,L,1,2,15,12,2
7034,M,3,3,3,12,1
7035,N,4,3,11,12,4
7036,F,3,1,10,12,6
7037,A,0,20,21,12,4
7038,5,3,17,3,12,1
7039,6,0,21,7,12,7
7040,L,2,2,2,12,1
7041,GS,4,9,4,12,1
7042,C,4,20,25,12,10
7043,4,3,2,17,12,2
7044,2,5,12,5,12,3
7045,M,0,21,14,12,4
7046,F,2,6,2,12,3
7047,L,0,6,28,12,1
7048,A,4,11,4,12,16
7049,L,6,2,6,12,5
7050,N,1,18,29,12,17
7051,D,1,19,22,12,16
7052,N,6,13,13,12,12
7053,D,5,4,5,12,4
7054,3,6,14,13,12,2
7055,D,2,7,9,12,5
7056,4,4,18,4,12,3
7057,3,2,14,23,12,3
7058,1,6,18,13,12,18
7059,F,2,7,9,12,7
7060,N,4,14,18,12,11
7061,L,1,18,15,12,1
7062,M,3,19,3,12,9
7063,A,2,7,2,12,6
7064,3,2,17,30,12,2
7065,F,3,17,10,12,12
7066,7,4,18,25,12,4
7067,1,3,14,10,12,22
7068,E,4,8,25,12,3
7069,R,1,18,15,12,8
7070,6,0,5,7,12,3
7071,R,6,18,20,12,23
7072,C,6,12,27,12,19
7073,5,3,19,31,12,2
7074,4,5,13,12,12,8
7075,M,2,9,30,12,10
7076,5,4,15,4,12,1
7077,2,0,5,7,12,2
7078,R,4,18,18,12,13
7079,2,6,13,13,12,3
7080,F,6,2,6,12,5
7081,5,5,17,5,12,6
7082,3,6,20,13,12,2
7083,N,5,7,26,12,2
7084,2,6,11,27,12,1
7085,1,2,12,9,12,14
7086,M,1,2,22,12,1
7087,M,3,15,3,12,14
7088,A,1,12,8,12,11
7089,Q,6,16,27,12,8
7090,E,4,7,18,12,13
7091,N,2,17,23,12,14
7092,7,0,0,7,12,1
7093,D,5,20,5,12,17
7094,C,5,12,12,12,21
7095,M,1,4,8,12,1
7096,R,5,6,5,12,2
7097,Q,6,9,6,12,5
7098,Q,3,17,3,12,5
7099,7,5,23,19,12,1
7100,M,3,4,24,12,1
7101,A,2,23,2,12,6
7102,F,5,1,26,12,5
7103,A,4,17,4,12,3
7104,R,0,18,14,12,12
7105,2,1,4,1,12,1
7106,F,2,2,2,12,3
7107,4,3,14,17,12,1
7108,2,1,12,29,12,1
7109,A,3,12,10,12,6
7110,Q,5,7,5,12,4
7111,Q,2,15,30,12,7
7112,3,1,15,15,12,1
7113,2,0,14,14,12,2
7114,7,3,20,10,12,1
7115,F,6,15,13,12,27
7116,N,1,8,29,12,6
7117,Q,3,21,3,12,5
7118,Q,2,11,30,12,13
7119,2,5,1,12,12,5
7120,GS,0,17,14,12,1
7121,6,6,2,20,12,9
7122,5,0,5,28,12,1
