,line,day_of_week,hour,day,month,count
7561,2,5,10,4,7,1
7562,N,2,20,29,7,16
7563,1,5,13,18,7,18
7564,F,2,4,15,7,1
7565,N,4,9,10,7,7
7566,M,5,21,4,7,2
7567,J,1,0,28,7,1
7568,A,3,13,2,7,7
7569,D,3,6,2,7,6
7570,M,1,0,21,7,6
7571,2,2,4,1,7,2
7572,N,6,3,12,7,5
7573,5,2,13,15,7,1
7574,2,3,18,30,7,4
7575,E,2,16,22,7,5
7576,3,6,17,5,7,2
7577,2,2,10,1,7,8
7578,6,5,22,18,7,41
7579,J,4,23,24,7,2
7580,M,0,4,6,7,3
7581,C,3,20,9,7,16
7582,M,0,23,13,7,9
7583,7,4,8,10,7,3
7584,GS,2,17,1,7,1
7585,4,0,0,13,7,3
7586,F,2,21,8,7,7
7587,R,5,23,11,7,20
7588,C,2,6,8,7,9
7589,F,2,22,15,7,11
7590,M,3,15,30,7,6
7591,Q,0,2,20,7,1
7592,C,6,14,12,7,37
7593,1,5,12,25,7,21
7594,E,4,15,31,7,8
7595,M,5,6,11,7,5
7596,M,3,16,23,7,8
7597,M,5,8,11,7,10
7598,Q,2,22,22,7,7
7599,C,5,16,11,7,26
7600,6,1,19,21,7,7
7601,N,0,6,27,7,3
7602,4,2,21,22,7,2
7603,C,0,10,6,7,5
7604,4,5,15,25,7,2
7605,D,2,12,29,7,16
7606,L,2,22,29,7,5
7607,6,6,9,12,7,14
7608,E,4,13,31,7,8
7609,A,2,13,15,7,14
7610,3,0,6,6,7,1
7611,4,3,13,23,7,3
7612,3,2,15,1,7,4
7613,F,6,22,19,7,8
7614,D,3,17,9,7,3
7615,F,3,10,30,7,16
7616,GS,2,15,1,7,1
7617,3,2,5,1,7,3
7618,A,2,15,15,7,7
7619,L,2,16,15,7,1
7620,N,3,14,30,7,12
7621,Q,5,15,4,7,12
7622,L,1,2,14,7,3
7623,F,6,2,19,7,15
7624,2,4,17,24,7,2
7625,6,6,15,26,7,13
7626,1,4,10,24,7,10
7627,J,3,21,23,7,2
7628,N,2,14,29,7,15
7629,D,6,6,5,7,1
7630,F,0,2,27,7,1
7631,D,4,12,31,7,5
7632,4,2,12,29,7,3
7633,M,5,11,4,7,5
7634,R,1,18,14,7,27
7635,E,0,0,20,7,8
7636,7,0,17,27,7,1
7637,Q,6,9,19,7,2
7638,3,4,11,31,7,4
7639,3,2,1,1,7,1
7640,A,6,8,12,7,7
7641,5,4,9,17,7,1
7642,D,4,10,31,7,8
7643,1,0,5,13,7,4
7644,G,4,22,10,7,1
7645,L,5,12,18,7,4
7646,2,0,9,20,7,1
7647,6,5,16,4,7,10
7648,J,6,16,19,7,1
7649,N,1,18,28,7,14
7650,F,2,9,8,7,19
7651,E,3,13,30,7,9
7652,C,4,20,24,7,15
7653,1,0,14,6,7,11
7654,3,4,13,3,7,4
7655,F,5,14,18,7,16
7656,D,4,8,31,7,6
7657,F,2,7,8,7,8
7658,A,4,2,10,7,5
7659,E,3,5,16,7,5
7660,L,1,18,14,7,1
7661,1,5,21,18,7,13
7662,3,5,9,18,7,6
7663,M,0,12,6,7,15
7664,N,4,8,3,7,2
7665,3,1,0,21,7,5
7666,Q,6,21,19,7,12
7667,Q,2,19,15,7,12
7668,Q,2,1,15,7,5
7669,3,3,1,16,7,2
7670,4,2,16,15,7,2
7671,A,2,1,1,7,3
7672,1,6,21,5,7,21
7673,3,2,17,1,7,2
7674,4,6,10,5,7,7
7675,E,5,6,11,7,2
7676,5,6,23,19,7,1
7677,F,2,3,8,7,2
7678,6,3,8,2,7,7
7679,R,4,10,31,7,12
7680,R,0,11,6,7,16
7681,5,2,17,1,7,2
7682,E,0,14,20,7,11
7683,3,6,10,12,7,1
7684,R,3,13,23,7,21
7685,R,4,12,31,7,14
7686,5,0,18,6,7,2
7687,N,5,4,4,7,2
7688,1,2,14,22,7,24
7689,F,0,5,6,7,2
7690,2,2,17,22,7,3
7691,2,3,17,9,7,1
7692,6,6,22,5,7,8
7693,4,3,14,16,7,2
7694,2,6,22,19,7,1
7695,5,5,22,11,7,3
7696,3,4,9,3,7,4
7697,R,4,14,31,7,10
7698,1,3,9,16,7,6
7699,5,4,19,17,7,1
7700,D,0,20,13,7,4
7701,C,2,19,1,7,20
7702,2,0,23,20,7,3
7703,R,0,3,6,7,3
7704,A,2,12,8,7,11
7705,C,5,7,18,7,17
7706,N,5,10,4,7,8
7707,J,1,22,28,7,1
7708,F,6,15,12,7,14
7709,F,3,4,30,7,2
7710,F,2,19,8,7,15
7711,1,5,1,18,7,14
7712,D,3,21,23,7,9
7713,3,1,19,28,7,3
7714,4,0,22,27,7,2
7715,4,3,10,16,7,2
7716,C,5,19,18,7,25
7717,5,6,10,26,7,5
7718,2,0,5,6,7,3
7719,6,1,22,28,7,5
7720,4,3,16,16,7,2
7721,3,5,8,25,7,3
7722,C,4,18,10,7,24
7723,E,0,1,13,7,7
7724,F,1,13,7,7,18
7725,1,2,5,1,7,5
7726,F,0,21,6,7,5
7727,A,2,8,8,7,9
7728,F,2,18,29,7,8
7729,6,6,6,5,7,3
7730,C,5,18,11,7,32
7731,6,6,12,5,7,5
7732,1,2,15,1,7,12
7733,4,0,21,20,7,2
7734,7,3,7,16,7,4
7735,1,4,13,31,7,15
7736,D,4,11,24,7,3
7737,R,4,8,3,7,4
7738,Q,5,6,25,7,1
7739,Q,6,21,5,7,6
7740,5,0,10,6,7,2
7741,4,0,9,6,7,1
7742,3,2,22,22,7,2
7743,R,4,19,24,7,24
7744,2,3,14,16,7,4
7745,3,4,17,3,7,1
7746,E,1,15,28,7,6
7747,4,2,0,15,7,1
7748,1,3,7,16,7,11
7749,2,2,22,15,7,6
7750,A,1,11,14,7,4
7751,1,2,11,1,7,8
7752,C,1,20,7,7,14
7753,4,5,14,18,7,3
7754,7,1,4,7,7,1
7755,1,0,20,20,7,14
7756,A,4,17,3,7,5
7757,E,0,17,13,7,4
7758,R,2,0,15,7,8
7759,N,5,3,25,7,11
7760,2,5,10,18,7,4
7761,2,1,1,21,7,2
7762,6,1,9,21,7,6
7763,C,2,20,8,7,14
7764,2,0,8,27,7,1
7765,D,0,14,13,7,8
7766,F,3,20,30,7,11
7767,4,1,18,14,7,3
7768,F,5,9,11,7,6
7769,J,0,2,13,7,2
7770,1,6,23,5,7,15
7771,4,6,18,19,7,1
7772,C,3,18,9,7,26
7773,D,6,9,26,7,2
7774,3,4,2,24,7,1
7775,L,3,7,23,7,2
7776,M,5,1,18,7,9
7777,2,3,4,16,7,2
7778,M,2,17,29,7,9
7779,N,5,12,4,7,16
7780,R,2,22,29,7,16
7781,Q,3,23,30,7,7
7782,R,6,7,26,7,6
7783,F,2,17,22,7,16
7784,6,1,13,21,7,17
7785,Q,3,16,23,7,3
7786,F,4,21,24,7,12
7787,5,2,9,1,7,1
7788,GS,1,12,7,7,3
7789,R,3,5,23,7,1
7790,M,4,15,31,7,11
7791,L,4,11,24,7,1
7792,6,4,10,3,7,9
7793,Z,5,16,18,7,1
7794,L,0,22,27,7,2
7795,L,1,8,28,7,1
7796,N,2,18,15,7,26
7797,6,6,14,5,7,9
7798,6,5,0,4,7,3
7799,4,1,22,28,7,1
7800,C,4,23,31,7,10
7801,3,6,9,5,7,2
7802,L,4,21,24,7,4
7803,D,3,22,16,7,3
7804,G,5,2,11,7,1
7805,F,3,20,2,7,11
7806,3,4,4,10,7,1
7807,1,2,13,29,7,14
7808,1,6,4,26,7,12
7809,N,1,14,14,7,11
7810,3,1,8,21,7,2
7811,3,1,9,14,7,5
7812,2,3,20,16,7,2
7813,6,4,14,3,7,14
7814,C,5,12,11,7,20
7815,GS,1,1,14,7,2
7816,5,2,7,1,7,2
7817,5,1,19,14,7,2
7818,1,4,0,24,7,18
7819,A,2,19,29,7,10
7820,R,0,0,13,7,10
7821,7,0,0,20,7,3
7822,7,3,12,9,7,4
7823,1,4,14,24,7,14
7824,1,6,18,12,7,17
7825,4,4,9,24,7,1
7826,5,2,19,1,7,1
7827,1,2,12,22,7,19
7828,M,5,21,18,7,21
7829,Q,0,5,13,7,2
7830,C,3,8,9,7,5
7831,Q,5,21,18,7,12
7832,E,4,5,17,7,3
7833,4,0,13,20,7,3
7834,E,1,20,21,7,8
7835,D,4,0,17,7,1
7836,A,0,11,27,7,13
7837,J,3,17,9,7,1
7838,A,0,16,20,7,6
7839,2,4,22,31,7,4
7840,L,4,8,3,7,1
7841,4,3,11,9,7,5
7842,L,0,0,13,7,1
7843,5,3,3,16,7,1
7844,R,2,21,22,7,10
7845,5,2,23,1,7,1
7846,N,4,13,10,7,16
7847,E,3,11,16,7,12
7848,E,0,18,6,7,8
7849,A,3,20,9,7,10
7850,4,5,13,11,7,3
7851,E,3,1,16,7,4
7852,R,0,10,13,7,15
7853,A,2,3,29,7,2
7854,G,2,6,22,7,1
7855,Q,6,4,12,7,2
7856,R,3,21,23,7,17
7857,D,1,9,7,7,8
7858,4,6,15,12,7,1
7859,E,6,10,12,7,3
7860,E,4,13,3,7,12
7861,M,2,6,22,7,14
7862,N,0,6,13,7,3
7863,2,5,15,11,7,3
7864,A,5,14,11,7,10
7865,1,6,21,19,7,21
7866,F,4,2,31,7,5
7867,2,3,23,23,7,3
7868,F,3,23,23,7,7
7869,3,5,21,11,7,6
7870,A,4,13,24,7,10
7871,1,6,10,19,7,15
7872,3,5,10,18,7,4
7873,4,0,15,13,7,11
7874,N,1,11,14,7,5
7875,Q,4,7,24,7,8
7876,D,1,3,28,7,2
7877,A,1,18,14,7,12
7878,5,4,15,24,7,1
7879,F,5,23,4,7,10
7880,C,1,20,28,7,18
7881,1,6,6,5,7,8
7882,1,0,15,20,7,17
7883,6,0,23,27,7,7
7884,1,5,4,4,7,1
7885,5,0,10,13,7,2
7886,M,6,1,26,7,7
7887,Q,3,14,16,7,8
7888,L,3,16,23,7,2
7889,R,5,12,11,7,17
7890,N,1,3,28,7,1
7891,3,0,2,27,7,1
7892,6,5,17,18,7,35
7893,C,3,8,2,7,17
