,line,day_of_week,hour,day,month,count
0,N,1,23,27,10,6
1,A,3,0,22,10,4
2,Q,3,22,29,10,4
3,R,2,0,21,10,9
4,F,1,6,20,10,6
5,F,5,0,31,10,9
6,C,5,7,10,10,17
7,GS,1,17,13,10,1
8,6,0,18,19,10,15
9,N,1,15,27,10,20
10,6,2,13,14,10,17
11,R,4,8,2,10,3
12,F,0,10,12,10,12
13,4,5,12,17,10,6
14,4,3,21,15,10,2
15,N,5,15,31,10,17
16,R,5,6,3,10,2
17,3,4,15,2,10,1
18,4,6,2,25,10,1
19,A,3,16,15,10,3
20,F,6,8,4,10,9
21,6,3,0,8,10,5
22,6,2,1,21,10,1
23,A,3,21,8,10,10
24,R,4,16,9,10,14
25,C,1,20,6,10,17
26,5,3,10,29,10,1
27,M,1,16,6,10,7
28,N,1,3,6,10,1
29,1,1,1,6,10,2
30,Z,6,10,4,10,1
31,6,5,1,31,10,11
32,Z,4,2,23,10,1
33,C,5,10,31,10,9
34,Q,3,7,29,10,2
35,Q,3,0,8,10,5
36,A,4,5,23,10,4
37,GS,2,12,21,10,1
38,A,6,6,18,10,1
39,L,3,17,15,10,2
40,4,3,6,1,10,3
41,A,4,21,30,10,6
42,G,1,23,20,10,1
43,F,1,3,27,10,1
44,GS,5,17,31,10,2
45,GS,2,21,21,10,1
46,C,1,13,20,10,8
47,L,6,19,4,10,1
48,2,3,4,29,10,3
49,7,3,15,22,10,1
50,R,5,8,31,10,10
51,F,3,17,15,10,9
52,M,2,14,14,10,4
53,5,6,16,25,10,3
54,N,3,20,8,10,13
55,4,4,14,16,10,7
56,N,2,4,14,10,1
57,A,2,2,7,10,1
58,Q,2,6,28,10,5
59,F,6,5,25,10,2
60,3,4,18,16,10,2
61,F,4,19,30,10,13
62,7,0,18,19,10,8
63,S,6,12,25,10,1
64,GS,5,7,3,10,1
65,D,0,3,5,10,1
66,3,4,2,9,10,1
67,6,5,19,10,10,28
68,2,1,4,27,10,1
69,6,6,18,18,10,13
70,F,1,21,6,10,6
71,5,1,17,20,10,5
72,N,5,3,10,10,6
73,F,5,13,3,10,12
74,1,5,18,10,10,21
75,7,5,21,10,10,4
76,Q,5,7,31,10,2
77,A,5,22,31,10,7
78,R,1,16,13,10,10
79,A,6,14,4,10,5
80,D,3,7,8,10,3
81,6,0,21,26,10,4
82,D,0,9,19,10,6
83,3,3,5,22,10,3
84,F,5,18,10,10,12
85,D,3,13,22,10,5
86,7,1,13,6,10,2
87,A,6,22,4,10,5
88,M,6,23,11,10,6
89,N,5,5,24,10,1
90,A,0,8,19,10,5
91,6,5,22,24,10,8
92,N,4,4,23,10,1
93,4,5,2,3,10,2
94,2,1,10,6,10,4
95,N,5,23,17,10,8
96,R,6,8,4,10,5
97,6,5,12,17,10,13
98,5,3,10,1,10,3
99,C,4,12,2,10,12
100,E,2,15,7,10,5
101,A,4,18,30,10,8
102,6,2,19,21,10,16
103,D,0,11,12,10,10
104,R,0,19,12,10,16
105,3,3,5,1,10,3
106,L,1,14,20,10,2
107,D,3,2,22,10,2
108,5,3,1,22,10,1
109,5,6,12,11,10,2
110,4,6,16,4,10,4
111,6,1,6,6,10,16
112,F,5,5,10,10,3
113,5,5,17,24,10,9
114,1,3,4,22,10,3
115,Q,4,10,16,10,3
116,D,1,11,6,10,6
117,R,2,16,7,10,6
118,Q,0,15,19,10,7
119,N,5,4,10,10,10
120,2,6,17,25,10,5
121,Q,3,19,29,10,11
122,6,5,16,10,10,13
123,6,3,3,8,10,3
124,Q,2,12,7,10,4
125,GS,1,19,6,10,3
126,R,3,7,8,10,4
127,4,6,21,25,10,5
128,C,4,16,23,10,12
129,GS,1,23,20,10,1
130,R,0,6,5,10,2
131,D,5,16,3,10,3
132,2,4,23,16,10,2
133,A,6,12,4,10,6
134,6,4,15,16,10,17
135,N,1,9,27,10,6
136,N,5,10,31,10,6
137,R,6,18,18,10,13
138,M,1,3,13,10,2
139,C,0,7,19,10,5
140,G,5,23,10,10,1
141,A,6,22,11,10,15
142,C,6,18,4,10,15
143,M,0,14,12,10,8
144,L,4,10,30,10,2
145,Q,1,15,27,10,16
146,1,4,2,23,10,3
147,N,3,11,29,10,7
148,M,3,5,8,10,4
149,A,2,1,14,10,5
150,D,2,8,28,10,4
151,J,3,22,22,10,1
152,1,1,15,20,10,16
153,N,5,2,17,10,7
154,M,0,20,5,10,5
155,5,5,19,24,10,4
156,1,0,16,26,10,12
157,3,2,19,28,10,2
158,L,5,9,3,10,6
159,3,1,23,13,10,3
160,F,3,3,22,10,3
161,A,1,7,13,10,2
162,R,5,20,24,10,11
163,N,6,12,18,10,10
164,C,3,7,8,10,9
165,R,5,12,31,10,8
166,R,0,11,19,10,14
167,E,6,16,18,10,13
168,L,4,3,2,10,3
169,2,6,11,25,10,4
170,R,2,22,21,10,12
171,Q,1,1,6,10,2
172,N,4,12,9,10,14
173,D,0,10,26,10,8
174,3,3,8,22,10,3
175,C,1,7,27,10,18
176,F,3,6,1,10,9
177,5,0,6,19,10,1
178,4,5,2,24,10,1
179,4,1,14,27,10,5
180,D,4,17,23,10,5
181,E,0,19,5,10,16
182,L,0,7,19,10,1
183,2,3,19,22,10,3
184,3,3,14,1,10,6
185,F,4,5,16,10,6
186,4,6,20,11,10,2
187,R,3,16,15,10,8
188,1,3,11,29,10,14
189,M,5,18,17,10,24
190,7,5,16,31,10,2
191,4,6,9,11,10,5
192,C,3,10,29,10,14
193,N,0,3,5,10,2
194,M,4,20,16,10,16
195,4,4,18,9,10,1
196,7,4,9,23,10,2
197,5,5,14,3,10,3
198,5,2,8,7,10,4
199,4,1,8,13,10,3
200,L,2,17,21,10,5
201,4,5,8,24,10,9
202,4,4,8,9,10,5
203,1,4,17,30,10,12
204,M,3,9,29,10,8
205,A,5,19,24,10,10
206,G,4,7,30,10,1
207,C,6,12,18,10,33
208,J,4,9,16,10,1
209,L,5,3,17,10,2
210,Z,0,23,26,10,1
211,Q,6,20,11,10,8
212,R,2,13,21,10,11
213,C,3,12,15,10,10
214,Q,3,11,29,10,5
215,D,3,7,29,10,8
216,6,3,23,8,10,7
217,R,1,12,20,10,12
218,2,4,2,2,10,2
219,J,3,21,15,10,1
220,4,5,10,17,10,3
221,2,3,12,22,10,4
222,D,2,17,14,10,4
223,J,1,0,13,10,1
224,E,0,17,5,10,8
225,D,1,17,13,10,5
226,7,3,10,1,10,2
227,6,6,8,18,10,3
228,A,2,22,14,10,14
229,M,5,10,24,10,4
230,C,6,17,11,10,21
231,5,1,18,13,10,3
232,4,3,13,15,10,2
233,M,2,9,14,10,6
234,2,6,6,4,10,3
235,Q,2,19,14,10,5
236,4,5,14,10,10,4
237,7,1,10,13,10,1
238,Z,5,11,17,10,2
239,D,5,13,24,10,4
240,1,4,22,23,10,14
241,3,2,21,21,10,5
242,6,6,14,4,10,9
243,4,2,21,7,10,1
244,M,2,4,28,10,1
245,6,0,11,26,10,10
246,C,5,6,24,10,6
247,D,5,21,24,10,3
248,Z,4,20,30,10,1
249,M,4,23,2,10,6
250,D,0,21,26,10,3
251,5,3,18,1,10,3
252,E,0,2,5,10,2
253,E,2,20,21,10,8
254,A,3,17,22,10,5
255,6,2,15,28,10,8
256,3,5,15,10,10,4
257,5,5,11,3,10,3
258,1,2,0,14,10,7
259,D,5,11,10,10,7
260,R,5,13,24,10,13
261,D,3,0,22,10,5
262,C,4,11,16,10,10
263,L,4,13,30,10,2
264,D,0,8,12,10,3
265,C,5,12,10,10,32
266,N,4,10,23,10,5
267,R,3,22,29,10,8
268,D,4,1,2,10,4
269,Z,4,19,30,10,1
270,Q,3,4,22,10,1
271,D,3,12,8,10,10
272,4,2,1,28,10,1
273,4,5,18,31,10,5
274,E,3,0,8,10,9
275,N,5,23,10,10,10
276,7,1,21,20,10,1
277,6,2,15,21,10,8
278,C,0,21,5,10,15
279,D,4,16,16,10,7
280,N,5,3,3,10,6
281,M,2,7,28,10,12
282,2,5,21,31,10,8
283,A,1,11,20,10,9
284,N,5,6,24,10,1
285,N,6,8,11,10,3
286,M,5,1,3,10,8
287,1,1,10,20,10,11
288,6,5,8,31,10,3
289,GS,0,17,19,10,1
290,L,5,21,10,10,3
291,N,2,20,28,10,11
292,R,1,12,27,10,10
293,Z,0,20,19,10,1
294,L,1,10,6,10,1
295,1,5,22,3,10,11
296,R,3,6,15,10,1
297,Z,5,3,31,10,1
298,F,6,12,18,10,12
299,7,5,5,31,10,1
300,M,6,6,18,10,3
301,3,3,8,15,10,4
302,3,0,5,26,10,2
303,Q,4,2,23,10,5
304,F,0,22,26,10,7
305,N,2,22,7,10,9
306,C,2,19,7,10,25
307,A,3,9,15,10,2
308,2,4,21,2,10,3
309,2,3,7,15,10,2
310,C,0,15,5,10,16
311,R,1,13,20,10,10
312,M,5,15,31,10,7
313,F,6,11,4,10,15
314,M,6,17,18,10,14
315,J,4,10,23,10,1
316,D,3,2,29,10,2
317,C,0,23,5,10,9
318,E,0,22,5,10,12
319,F,6,1,4,10,12
320,2,3,12,1,10,4
321,N,2,21,14,10,6
322,1,2,19,7,10,24
323,C,4,9,16,10,16
324,6,4,1,16,10,8
325,E,5,12,10,10,17
326,N,4,3,30,10,2
327,7,4,17,16,10,1
328,D,5,4,31,10,3
329,A,6,4,25,10,6
330,A,5,5,24,10,1
331,J,5,2,10,10,1
332,L,4,4,16,10,3
333,L,4,14,23,10,3
334,1,4,21,30,10,10
335,GS,5,14,31,10,1
336,E,2,10,21,10,9
337,N,0,4,12,10,2
338,A,5,22,10,10,13
339,4,4,13,9,10,2
340,7,4,15,2,10,1
341,7,1,16,27,10,1
342,F,6,0,25,10,8
343,M,6,2,25,10,7
344,M,0,8,19,10,5
345,M,3,4,8,10,5
346,E,4,2,30,10,10
347,A,4,18,2,10,7
348,E,0,21,19,10,13
349,R,1,5,6,10,1
350,7,5,6,24,10,1
351,Z,1,13,20,10,2
352,3,2,17,7,10,7
353,5,1,6,13,10,3
354,N,3,5,1,10,5
355,N,0,9,19,10,7
356,A,3,10,8,10,8
357,1,3,5,1,10,4
358,6,6,18,11,10,14
359,Q,2,15,14,10,9
360,4,1,20,20,10,1
361,M,1,5,6,10,6
362,5,4,13,2,10,3
363,7,6,0,4,10,1
364,E,4,20,23,10,9
365,4,1,14,20,10,2
366,3,5,11,24,10,4
367,R,5,21,24,10,18
368,M,1,10,6,10,4
369,6,1,22,27,10,5
370,6,3,8,1,10,7
371,4,5,7,10,10,1
372,L,5,5,17,10,3
373,R,4,5,9,10,2
374,Z,3,17,15,10,2
375,6,4,3,16,10,2
376,1,5,22,31,10,13
377,N,0,0,19,10,5
378,6,5,9,24,10,6
379,R,4,20,23,10,14
380,5,6,7,25,10,4
381,A,5,7,24,10,7
382,D,2,23,7,10,5
383,1,0,6,5,10,6
384,R,2,18,7,10,17
385,D,3,7,22,10,3
386,N,0,22,19,10,8
387,2,1,13,27,10,3
388,7,5,23,10,10,2
389,Q,3,16,15,10,4
390,N,5,6,17,10,4
391,A,6,11,4,10,6
392,A,0,20,19,10,10
393,2,5,7,10,10,2
394,5,5,22,17,10,2
395,Q,1,10,20,10,1
396,F,2,16,7,10,11
397,D,4,7,23,10,8
398,F,1,9,27,10,2
399,Q,4,22,23,10,7
400,A,2,2,14,10,3
401,3,6,11,18,10,4
402,L,5,20,17,10,2
403,R,3,19,29,10,12
404,E,6,15,25,10,18
405,F,2,10,14,10,7
406,1,0,13,19,10,17
407,1,1,21,27,10,10
408,C,0,16,5,10,17
409,C,6,8,18,10,22
410,3,1,18,20,10,4
411,A,4,0,16,10,14
412,C,2,14,14,10,8
413,N,4,5,30,10,6
414,D,5,1,24,10,3
415,2,1,23,6,10,5
416,7,3,18,29,10,1
417,R,6,12,18,10,10
418,C,6,6,18,10,6
419,Q,2,0,14,10,7
420,E,3,16,29,10,5
421,J,5,15,31,10,3
422,1,5,19,3,10,22
423,R,0,6,12,10,2
424,D,0,15,19,10,6
425,1,1,11,6,10,13
426,A,3,19,29,10,5
427,F,5,11,17,10,11
428,E,4,3,2,10,4
429,A,5,12,31,10,7
430,L,1,17,6,10,4
431,3,3,15,8,10,4
432,N,5,0,10,10,9
433,M,2,23,14,10,4
434,6,3,3,1,10,3
435,G,5,2,10,10,1
436,6,1,7,27,10,12
437,3,3,16,22,10,2
438,N,3,12,1,10,9
439,3,2,22,14,10,3
440,R,0,4,26,10,2
441,M,5,19,24,10,12
442,A,5,15,31,10,5
443,7,0,20,19,10,2
444,D,0,21,19,10,3
445,G,2,21,14,10,1
446,E,3,10,15,10,10
447,F,2,4,28,10,3
448,Q,0,19,26,10,13
449,M,5,11,31,10,9
450,Q,5,22,3,10,10
451,2,5,13,31,10,1
452,M,3,13,29,10,12
453,L,1,22,6,10,1
454,C,1,16,27,10,13
455,N,5,0,3,10,6
456,Z,5,4,17,10,1
457,D,6,12,11,10,17
458,5,0,17,19,10,4
459,7,1,10,6,10,2
460,1,0,5,26,10,5
461,5,4,7,16,10,4
462,M,6,15,18,10,14
463,7,5,15,10,10,1
464,A,0,22,12,10,4
465,3,0,8,19,10,4
466,R,2,3,14,10,2
467,N,0,9,12,10,11
468,7,3,7,8,10,8
469,2,4,18,16,10,2
470,F,1,5,20,10,7
471,4,4,19,16,10,2
472,6,1,11,6,10,9
473,2,3,16,29,10,1
474,D,3,20,29,10,6
475,4,1,15,20,10,6
476,6,4,22,2,10,8
477,1,6,5,11,10,3
478,R,2,21,28,10,9
479,M,3,11,1,10,13
480,Z,3,0,1,10,1
481,1,0,0,12,10,10
482,1,6,19,25,10,15
483,A,2,1,7,10,4
484,3,4,8,23,10,1
485,A,1,22,6,10,5
486,M,6,23,4,10,4
487,1,0,18,26,10,20
488,E,3,19,15,10,11
489,R,4,5,2,10,1
490,N,6,17,25,10,14
491,Z,0,16,12,10,1
492,2,3,18,15,10,3
493,N,2,23,28,10,8
494,A,4,22,23,10,11
495,A,4,1,2,10,4
496,D,6,11,18,10,5
497,L,1,5,20,10,1
498,F,6,8,11,10,3
499,E,5,1,3,10,11
500,6,3,12,8,10,9
501,GS,6,18,4,10,1
502,4,4,17,16,10,4
503,Q,4,21,30,10,5
504,3,6,10,25,10,4
505,6,6,20,11,10,7
506,C,4,17,2,10,12
507,2,5,8,3,10,1
508,4,5,23,24,10,3
509,2,1,0,6,10,1
510,A,0,23,26,10,9
511,3,3,13,8,10,1
512,M,0,19,12,10,14
513,2,4,21,9,10,1
514,7,1,15,6,10,2
515,6,3,20,1,10,13
516,M,5,17,24,10,11
517,N,5,14,10,10,14
518,2,1,22,13,10,4
519,6,3,5,22,10,3
520,L,3,9,15,10,1
521,L,1,2,27,10,3
522,E,5,7,31,10,8
523,F,6,15,4,10,28
524,1,5,13,3,10,20
525,1,5,19,24,10,28
526,6,2,2,28,10,1
527,E,4,22,2,10,8
528,N,1,14,6,10,5
529,C,6,17,4,10,13
530,1,4,9,23,10,9
531,N,0,0,12,10,10
532,A,5,2,3,10,4
533,L,4,14,30,10,1
534,F,5,16,10,10,17
535,J,0,12,19,10,1
536,R,4,8,9,10,7
537,7,4,20,30,10,1
538,4,4,9,23,10,2
539,5,2,6,21,10,2
540,L,5,2,31,10,4
541,F,2,5,14,10,10
542,Z,3,9,1,10,1
543,3,3,17,29,10,2
544,Q,5,22,31,10,7
545,2,1,7,13,10,5
546,GS,0,23,19,10,1
547,L,0,9,26,10,2
548,C,2,18,14,10,20
549,5,3,8,29,10,2
550,E,6,10,25,10,10
551,1,3,1,15,10,4
552,3,2,3,21,10,1
553,1,3,6,22,10,6
554,A,6,20,11,10,8
555,L,1,11,27,10,3
556,E,4,2,9,10,6
557,F,5,22,24,10,10
558,N,3,15,8,10,11
559,L,6,0,4,10,3
560,C,4,14,2,10,14
561,J,1,13,20,10,2
562,GS,0,19,19,10,1
563,R,5,4,17,10,6
564,1,5,3,17,10,8
565,GS,1,17,6,10,1
566,D,3,11,8,10,4
567,D,3,18,15,10,17
568,L,2,12,21,10,1
569,2,4,21,23,10,9
570,6,2,19,14,10,15
571,GS,0,21,5,10,2
572,F,2,11,21,10,12
573,R,0,7,12,10,4
574,E,4,8,23,10,9
575,M,3,0,22,10,6
576,4,5,12,10,10,4
577,L,5,11,31,10,3
578,N,3,23,22,10,12
579,1,3,17,22,10,15
580,Q,1,21,27,10,10
581,7,2,12,21,10,1
582,E,0,11,19,10,14
583,Q,3,5,15,10,2
584,4,1,1,13,10,2
585,F,4,3,2,10,2
586,C,5,21,24,10,13
587,M,3,7,15,10,10
588,N,6,6,4,10,2
589,2,0,13,19,10,9
590,A,4,19,23,10,11
591,F,2,13,7,10,15
592,3,2,10,7,10,7
593,N,0,3,26,10,2
594,2,3,11,15,10,1
595,6,1,1,27,10,2
596,Q,5,19,3,10,15
597,A,0,8,26,10,5
598,3,6,15,4,10,1
599,Q,1,11,6,10,6
600,5,1,16,13,10,2
601,J,5,13,3,10,1
602,3,5,2,10,10,6
603,2,5,8,24,10,7
604,1,1,9,20,10,19
605,R,5,22,31,10,9
606,5,1,10,13,10,1
607,G,5,21,10,10,1
608,A,0,21,12,10,4
609,6,3,19,29,10,12
610,Q,4,13,30,10,6
611,1,1,9,13,10,11
612,A,2,16,28,10,1
613,2,0,23,5,10,4
614,R,4,5,30,10,6
615,N,4,10,2,10,6
616,N,2,23,21,10,10
617,1,3,22,29,10,15
618,R,1,20,13,10,11
619,3,4,12,30,10,3
620,E,3,0,22,10,7
621,GS,5,17,10,10,1
622,E,3,18,1,10,8
623,5,4,20,16,10,2
624,1,0,15,19,10,9
625,3,6,23,18,10,4
626,6,3,12,1,10,6
627,Z,0,23,5,10,1
628,R,1,14,27,10,12
629,Z,6,14,18,10,1
630,1,2,6,28,10,8
631,E,5,18,10,10,20
632,Q,0,5,26,10,3
633,2,5,2,24,10,5
634,R,3,2,1,10,5
635,2,3,22,15,10,5
636,2,3,17,22,10,1
637,7,5,8,3,10,1
638,L,0,21,5,10,2
639,6,0,12,12,10,7
640,Q,1,12,13,10,7
641,R,2,8,7,10,7
642,N,3,1,15,10,4
643,A,4,9,16,10,9
644,5,3,17,29,10,4
645,Q,0,0,12,10,10
646,D,1,2,27,10,1
647,Q,6,19,25,10,14
648,N,3,20,1,10,14
649,Q,5,14,31,10,12
650,A,4,15,2,10,3
651,3,3,14,8,10,3
652,1,3,7,29,10,9
653,Q,0,18,26,10,5
654,F,4,6,23,10,12
655,1,3,0,8,10,7
656,C,0,14,12,10,10
657,6,5,4,3,10,3
658,L,1,17,13,10,2
659,M,5,18,24,10,13
660,3,5,5,10,10,1
661,M,0,13,12,10,14
662,6,0,11,5,10,13
663,6,0,17,26,10,4
664,F,2,14,14,10,5
665,7,3,6,29,10,2
666,F,5,10,24,10,5
667,L,1,0,6,10,2
668,C,2,16,7,10,11
669,7,4,11,23,10,4
670,3,2,12,21,10,2
671,D,6,8,11,10,2
672,E,4,9,16,10,10
673,N,4,0,23,10,7
674,A,4,8,2,10,5
675,7,5,15,31,10,2
676,D,4,16,9,10,2
677,L,4,17,9,10,1
678,2,1,2,20,10,1
679,J,5,3,31,10,1
680,5,5,16,17,10,3
681,6,6,4,18,10,3
682,R,6,18,25,10,18
683,4,6,13,4,10,5
684,R,6,23,4,10,7
685,M,3,4,1,10,7
686,F,1,0,27,10,2
687,4,3,8,8,10,1
688,A,4,17,30,10,8
689,Q,5,13,3,10,2
690,Q,5,19,24,10,13
691,M,4,5,30,10,10
692,3,2,18,7,10,2
693,R,0,16,5,10,19
694,1,0,19,26,10,14
695,M,6,20,4,10,6
696,5,5,4,10,10,3
697,Q,4,9,23,10,5
698,L,4,13,23,10,2
699,2,2,19,7,10,3
700,4,1,17,20,10,5
701,5,6,17,11,10,2
702,Q,6,13,4,10,12
703,7,3,8,22,10,1
704,R,5,21,17,10,10
705,N,2,0,14,10,7
706,Q,1,6,27,10,5
707,L,6,13,11,10,1
708,N,3,16,1,10,11
709,R,6,17,11,10,9
710,F,5,8,24,10,6
711,E,1,22,6,10,10
712,D,3,14,15,10,7
713,6,3,2,8,10,3
714,GS,3,19,1,10,1
715,F,0,1,5,10,3
716,2,4,9,16,10,4
717,Z,4,11,9,10,1
718,Q,3,1,15,10,3
719,Q,3,6,22,10,6
720,6,4,6,16,10,2
721,E,3,13,1,10,10
722,M,1,17,13,10,8
723,A,6,2,11,10,12
724,4,4,20,9,10,1
725,N,5,19,24,10,14
726,2,5,13,3,10,3
727,Q,4,5,2,10,1
728,Q,5,3,17,10,5
729,L,1,12,20,10,2
730,M,3,11,8,10,9
731,N,3,23,8,10,8
732,3,5,9,17,10,4
733,Q,4,17,30,10,8
734,E,2,21,14,10,16
735,N,1,21,13,10,7
736,R,4,22,23,10,8
737,M,2,2,21,10,2
738,C,2,13,21,10,13
739,M,0,2,5,10,1
740,1,1,12,13,10,17
741,D,6,16,11,10,14
742,3,6,19,4,10,2
743,Z,3,20,8,10,1
744,A,0,18,19,10,7
745,D,4,23,30,10,8
746,C,0,15,12,10,11
747,N,2,7,7,10,3
748,5,3,16,29,10,2
749,F,0,16,5,10,10
750,A,2,19,28,10,6
751,E,0,13,5,10,10
752,6,2,12,28,10,10
753,1,4,10,16,10,12
754,4,6,0,25,10,1
755,C,4,22,30,10,12
756,1,3,19,29,10,18
757,7,6,18,18,10,1
758,N,6,0,18,10,8
759,R,0,14,19,10,17
760,F,5,3,31,10,6
761,C,0,13,26,10,15
762,A,6,1,18,10,18
763,Q,1,9,20,10,7
764,F,6,20,4,10,8
765,C,1,12,6,10,13
766,GS,5,2,31,10,1
767,J,1,17,20,10,1
768,3,3,19,15,10,2
769,F,2,7,28,10,10
770,2,6,20,25,10,4
771,Q,1,9,13,10,3
772,F,0,9,12,10,6
773,Q,6,8,11,10,2
774,6,5,17,31,10,13
775,2,0,7,5,10,2
776,M,3,3,1,10,1
777,Q,3,23,29,10,6
778,C,3,11,15,10,11
779,1,1,7,20,10,14
780,N,4,2,16,10,4
781,6,4,17,23,10,8
782,R,3,14,8,10,4
783,E,1,10,6,10,12
784,F,4,21,2,10,13
785,A,6,5,25,10,3
786,6,5,23,10,10,12
787,1,5,13,24,10,19
788,A,1,1,27,10,2
789,M,0,10,19,10,15
790,L,4,11,16,10,3
791,E,3,1,29,10,7
792,2,6,18,11,10,4
793,F,4,12,30,10,7
794,M,2,19,28,10,7
795,5,4,15,30,10,2
796,E,6,19,11,10,11
797,M,5,14,24,10,7
798,R,5,9,24,10,5
799,C,1,10,27,10,14
800,3,3,18,22,10,4
801,3,3,0,1,10,3
802,1,1,12,6,10,10
803,J,5,21,17,10,1
804,D,2,11,14,10,7
805,Z,4,16,30,10,1
806,D,4,5,16,10,1
807,N,3,14,8,10,3
808,4,1,7,27,10,3
809,L,4,12,16,10,1
810,C,2,15,28,10,13
811,6,2,1,28,10,3
812,F,4,3,30,10,2
813,Z,3,13,22,10,1
814,7,2,23,7,10,1
815,M,0,17,26,10,9
816,D,2,1,28,10,2
817,N,5,21,17,10,8
818,4,4,21,2,10,1
819,5,3,14,22,10,2
820,4,3,19,15,10,1
821,R,4,6,2,10,8
822,1,2,3,14,10,2
823,M,5,8,10,10,3
824,N,5,8,3,10,5
825,4,3,6,29,10,1
826,N,3,6,22,10,6
827,Q,2,16,7,10,4
828,J,4,21,30,10,1
829,N,3,3,1,10,2
830,N,6,7,11,10,3
831,F,6,1,18,10,9
832,2,6,10,4,10,5
833,F,3,21,8,10,14
834,J,5,15,17,10,2
835,4,5,20,17,10,2
836,5,0,16,26,10,2
837,6,0,23,5,10,7
838,5,6,6,18,10,2
839,Z,6,16,18,10,1
840,M,5,15,10,10,5
841,R,5,10,17,10,7
842,A,5,12,17,10,10
843,2,0,0,26,10,3
844,4,1,7,6,10,1
845,F,4,23,30,10,11
846,1,3,9,8,10,7
847,L,3,0,15,10,2
848,R,0,14,5,10,13
849,Q,1,1,13,10,6
850,E,6,21,11,10,11
851,G,6,23,18,10,1
852,Q,5,9,10,10,8
853,F,1,11,20,10,7
854,2,4,1,2,10,1
855,A,0,22,19,10,9
856,G,5,3,3,10,1
857,R,2,2,28,10,2
858,2,4,4,9,10,3
859,C,3,12,29,10,21
860,C,2,21,21,10,15
861,2,2,20,21,10,5
862,C,5,20,10,10,18
863,R,3,12,8,10,13
864,4,4,19,30,10,1
865,2,4,22,2,10,3
866,M,1,18,27,10,6
867,3,3,18,8,10,5
868,F,3,0,22,10,6
869,R,0,22,19,10,8
870,M,5,1,31,10,10
871,R,4,9,30,10,4
872,C,4,19,2,10,12
873,7,0,11,5,10,2
874,1,6,12,11,10,14
875,R,5,15,3,10,17
876,1,0,0,26,10,12
877,7,3,12,8,10,1
878,2,5,22,24,10,4
879,D,0,17,12,10,7
880,2,4,0,16,10,2
881,7,5,1,17,10,2
882,1,1,6,20,10,8
883,M,5,9,17,10,8
884,M,5,23,10,10,5
885,6,4,1,30,10,6
886,Q,6,1,4,10,8
887,6,3,21,29,10,10
888,A,3,13,1,10,5
889,4,0,0,5,10,1
890,1,3,8,1,10,11
891,Q,0,20,19,10,7
892,Q,3,8,8,10,7
893,1,0,15,12,10,13
894,A,3,18,29,10,7
895,5,4,12,30,10,2
896,R,3,21,15,10,8
897,L,3,4,15,10,2
898,F,2,2,7,10,3
899,C,1,18,20,10,20
900,3,1,13,13,10,1
901,2,3,12,29,10,2
902,2,0,21,12,10,1
903,A,3,0,29,10,10
904,4,5,15,31,10,3
905,R,6,13,25,10,11
906,6,4,16,9,10,10
907,D,6,5,11,10,1
908,6,3,13,1,10,12
909,Q,2,22,21,10,7
910,L,3,21,15,10,2
911,3,5,21,17,10,4
912,1,4,18,23,10,15
913,D,3,0,1,10,1
914,L,5,4,10,10,4
915,N,2,12,14,10,8
916,4,5,9,10,10,1
917,D,2,5,28,10,3
918,6,5,11,3,10,13
919,F,3,17,1,10,5
920,D,5,16,10,10,4
921,4,4,13,2,10,3
922,6,6,9,25,10,5
923,7,0,12,5,10,2
924,F,4,16,30,10,11
925,F,3,19,22,10,10
926,1,2,16,28,10,8
927,1,5,14,24,10,25
928,7,4,12,2,10,1
929,Z,3,1,1,10,1
930,F,0,7,26,10,6
931,E,2,5,14,10,3
932,6,2,6,7,10,9
933,5,4,11,30,10,2
934,3,5,15,17,10,3
935,F,4,8,30,10,8
936,R,0,17,26,10,13
937,E,4,19,2,10,16
938,2,6,22,4,10,3
939,7,2,11,7,10,1
940,N,1,17,13,10,9
941,E,4,18,23,10,16
942,4,2,19,21,10,3
943,7,0,21,5,10,1
944,7,0,6,19,10,2
945,F,4,15,30,10,10
946,L,0,23,19,10,2
947,M,5,20,3,10,16
948,1,5,7,3,10,14
949,Q,5,13,24,10,10
950,D,2,2,28,10,1
951,R,5,2,10,10,7
952,A,0,10,12,10,7
953,A,2,15,28,10,6
954,D,6,3,4,10,2
955,6,3,10,29,10,5
956,A,6,19,25,10,10
957,D,0,16,12,10,5
958,N,0,9,26,10,6
959,5,3,19,22,10,6
960,4,0,7,12,10,4
961,5,1,9,27,10,2
962,A,6,6,11,10,3
963,3,4,6,2,10,1
964,3,3,1,15,10,1
965,C,0,9,5,10,11
966,7,4,18,23,10,2
967,7,4,8,16,10,5
968,R,2,23,21,10,12
969,M,3,21,8,10,12
970,M,3,10,1,10,13
971,6,6,16,18,10,6
972,6,6,22,4,10,9
973,A,2,17,14,10,8
974,A,0,10,5,10,8
975,N,4,6,30,10,8
976,Q,4,7,30,10,4
977,F,1,21,13,10,5
978,Q,2,3,14,10,2
979,S,6,2,18,10,2
980,E,0,18,5,10,8
981,5,0,21,5,10,2
982,4,1,19,27,10,2
983,L,3,5,8,10,1
984,Q,0,23,26,10,8
985,Q,0,18,12,10,10
986,R,3,15,8,10,12
987,2,1,18,6,10,5
988,Q,4,0,30,10,4
989,A,6,7,4,10,3
990,F,6,15,18,10,15
