,line,day_of_week,hour,day,month,count
0,4,2,17,20,1,3
1,5,4,17,22,1,2
2,G,4,5,15,1,1
3,L,1,22,26,1,2
4,L,2,13,6,1,1
5,D,0,5,25,1,1
6,3,3,6,14,1,3
7,Q,1,5,5,1,1
8,C,1,10,12,1,6
9,E,1,0,5,1,4
10,M,6,11,3,1,14
11,R,4,2,1,1,6
12,1,2,12,20,1,10
13,4,4,19,15,1,3
14,1,4,17,1,1,13
15,2,1,16,26,1,4
16,M,6,22,31,1,5
17,A,2,1,6,1,8
18,7,3,12,14,1,2
19,6,6,23,10,1,3
20,Q,1,7,12,1,2
21,Q,1,8,12,1,4
22,L,2,8,13,1,3
23,L,5,20,2,1,6
24,3,5,17,30,1,4
25,4,3,6,14,1,2
26,M,1,4,5,1,1
27,1,0,19,25,1,14
28,3,4,10,8,1,1
29,L,0,20,11,1,5
30,1,2,11,13,1,9
31,E,3,4,21,1,1
32,2,3,19,7,1,5
33,M,1,16,26,1,6
34,N,6,4,31,1,7
35,D,4,22,22,1,5
36,L,0,8,4,1,2
37,A,6,22,24,1,8
38,Z,6,19,31,1,2
39,A,5,10,23,1,1
40,5,6,15,31,1,1
41,D,2,21,20,1,2
42,Z,5,3,9,1,1
43,A,0,8,4,1,10
44,E,3,19,7,1,19
45,E,2,14,27,1,3
46,A,2,23,20,1,9
47,A,4,9,1,1,2
48,Q,1,22,12,1,6
49,F,0,8,25,1,4
50,2,2,10,27,1,3
51,L,2,11,27,1,2
52,3,5,0,2,1,2
53,E,6,16,31,1,9
54,N,2,0,20,1,13
55,Z,5,18,30,1,1
56,Z,3,14,21,1,1
57,C,3,19,14,1,15
58,6,3,1,28,1,3
59,2,3,11,28,1,1
60,1,0,10,11,1,10
61,N,4,12,29,1,5
62,M,6,18,10,1,9
63,5,3,12,7,1,2
64,R,6,13,3,1,10
65,J,1,0,12,1,3
66,R,3,10,28,1,3
67,A,0,7,18,1,4
68,1,6,10,3,1,17
69,F,4,6,15,1,4
70,D,6,7,31,1,2
71,E,6,13,10,1,26
72,Q,1,11,26,1,7
73,N,6,3,10,1,4
74,N,2,5,13,1,1
75,7,1,11,19,1,1
76,1,4,4,8,1,2
77,E,5,22,16,1,13
78,3,6,12,31,1,7
79,E,0,4,25,1,1
80,N,4,8,1,1,2
81,6,5,2,16,1,5
82,4,0,10,18,1,2
83,D,5,10,16,1,9
84,GS,2,19,13,1,1
85,6,1,16,19,1,13
86,F,2,23,27,1,16
87,E,2,19,20,1,11
88,5,4,15,1,1,1
89,1,2,19,13,1,15
90,N,2,12,13,1,7
91,C,4,15,29,1,22
92,N,5,17,30,1,13
93,C,2,23,6,1,6
94,4,4,10,29,1,4
95,N,4,17,22,1,7
96,N,5,8,2,1,6
97,3,6,18,10,1,4
98,5,6,16,3,1,2
99,1,2,6,20,1,9
100,Q,1,16,12,1,6
101,C,0,17,25,1,14
102,2,2,1,13,1,3
103,1,4,21,15,1,8
104,R,5,8,30,1,11
105,E,6,9,31,1,9
106,1,2,21,6,1,13
107,6,4,22,1,1,2
108,5,2,6,6,1,2
109,E,4,9,22,1,12
110,L,0,17,25,1,1
111,A,6,18,3,1,6
112,E,5,9,30,1,7
113,5,5,11,9,1,1
114,6,1,20,26,1,5
115,D,3,13,7,1,6
116,5,2,21,20,1,1
117,7,1,7,26,1,1
118,7,0,6,4,1,1
119,2,3,17,21,1,2
120,N,4,2,8,1,3
121,C,5,13,2,1,18
122,7,5,2,23,1,1
123,R,2,8,27,1,5
124,N,1,11,26,1,10
125,C,6,11,31,1,17
126,D,4,0,1,1,8
127,N,0,17,11,1,5
128,M,6,3,10,1,5
129,4,4,15,22,1,2
130,M,3,17,21,1,10
131,N,2,3,20,1,1
132,R,5,16,2,1,18
133,1,2,13,13,1,7
134,L,0,2,4,1,1
135,3,6,8,3,1,2
136,R,4,16,22,1,13
137,2,3,16,28,1,1
138,R,5,1,2,1,5
139,N,6,18,3,1,13
140,5,0,0,25,1,1
141,M,1,19,26,1,4
142,4,6,19,24,1,4
143,Z,1,13,19,1,1
144,L,1,21,5,1,4
145,N,1,6,26,1,6
146,Z,0,9,4,1,1
147,E,3,18,14,1,20
148,6,4,4,22,1,1
149,2,6,15,17,1,3
150,R,0,0,25,1,4
151,Q,5,9,9,1,5
152,6,5,8,16,1,6
153,A,4,6,22,1,6
154,L,2,0,27,1,3
155,G,1,15,12,1,1
156,5,3,11,14,1,2
157,N,4,21,8,1,8
158,A,0,17,18,1,4
159,3,0,21,11,1,1
160,M,4,7,8,1,4
161,F,4,20,15,1,15
162,M,3,23,7,1,8
163,Q,4,20,22,1,7
164,Z,5,9,30,1,2
165,E,2,22,13,1,11
166,N,6,13,10,1,12
167,Z,4,3,15,1,1
168,A,3,18,7,1,9
169,M,1,12,12,1,11
170,R,1,14,19,1,5
171,E,3,7,14,1,7
172,E,3,13,7,1,7
173,L,5,6,16,1,1
174,1,6,11,10,1,16
175,R,6,9,24,1,3
176,F,6,14,3,1,18
177,D,6,9,24,1,1
178,L,5,21,2,1,5
179,E,1,7,26,1,7
180,2,5,0,2,1,2
181,A,2,19,13,1,7
182,2,0,7,18,1,1
183,4,5,7,2,1,2
184,F,4,13,15,1,10
185,N,4,7,22,1,6
186,7,4,21,1,1,4
187,L,3,12,28,1,1
188,A,0,12,25,1,6
189,6,0,21,4,1,8
190,1,5,12,2,1,14
191,2,4,2,15,1,1
192,R,3,3,28,1,2
193,N,2,2,13,1,3
194,D,2,6,27,1,4
195,Q,5,21,2,1,10
196,E,6,16,10,1,24
197,N,5,4,9,1,1
198,C,4,17,29,1,10
199,R,6,17,17,1,15
200,F,1,6,12,1,4
201,1,4,7,8,1,9
202,L,4,20,1,1,1
203,3,4,18,22,1,4
204,M,6,9,17,1,8
205,R,1,17,19,1,11
206,5,6,14,10,1,4
207,L,4,3,29,1,1
208,J,5,2,2,1,1
209,Q,2,18,13,1,5
210,C,5,13,30,1,40
211,7,0,8,11,1,2
212,E,6,21,10,1,12
213,E,5,2,30,1,11
214,M,6,17,10,1,14
215,F,5,23,30,1,18
216,C,4,21,1,1,6
217,6,3,10,7,1,5
218,L,6,5,3,1,1
219,M,6,2,31,1,10
220,2,4,14,22,1,6
221,2,2,6,13,1,2
222,F,3,4,7,1,4
223,E,4,9,8,1,11
224,4,3,14,21,1,7
225,6,0,23,25,1,8
226,N,1,8,26,1,3
227,M,4,18,1,1,16
228,5,4,5,1,1,1
229,R,4,2,29,1,5
230,F,6,16,24,1,9
231,E,1,5,5,1,5
232,J,2,11,20,1,1
233,3,6,9,10,1,2
234,L,2,22,27,1,2
235,4,5,11,16,1,3
236,7,4,17,29,1,1
237,6,0,0,4,1,3
238,Q,1,14,12,1,8
239,C,6,6,17,1,1
240,A,6,14,17,1,10
241,4,5,20,9,1,4
242,3,2,7,6,1,1
243,M,6,10,10,1,21
244,Z,4,17,15,1,1
245,Q,3,1,14,1,2
246,D,2,3,20,1,1
247,C,2,12,13,1,17
248,F,1,19,12,1,9
249,3,3,22,21,1,5
250,C,1,18,19,1,21
251,E,3,17,14,1,12
252,N,1,23,12,1,3
253,R,2,17,13,1,14
254,D,5,15,2,1,12
255,G,5,2,30,1,1
256,4,4,11,8,1,4
257,E,1,21,26,1,16
258,M,0,10,18,1,4
259,L,3,10,7,1,2
260,5,6,23,3,1,2
261,F,6,5,31,1,3
262,3,3,1,7,1,1
263,F,4,19,15,1,13
264,6,3,0,28,1,9
265,C,5,11,9,1,22
266,D,4,11,29,1,13
267,R,4,15,1,1,22
268,2,4,16,15,1,2
269,A,0,5,11,1,4
270,M,2,15,6,1,4
271,3,4,12,29,1,4
272,D,4,7,22,1,6
273,D,6,18,24,1,2
274,A,1,15,26,1,9
275,A,5,5,9,1,2
276,R,2,22,13,1,12
277,2,6,15,24,1,1
278,D,3,9,21,1,9
279,3,3,22,28,1,2
280,3,3,21,14,1,3
281,Z,2,21,6,1,2
282,E,2,17,6,1,7
283,C,4,8,8,1,6
284,2,6,5,17,1,2
285,R,3,23,28,1,9
286,4,0,8,11,1,5
287,5,6,22,3,1,1
288,M,0,20,25,1,2
289,1,1,2,12,1,1
290,F,3,13,7,1,12
291,A,5,23,16,1,5
292,5,2,8,13,1,2
293,N,6,12,3,1,13
294,E,5,9,23,1,1
295,Q,3,13,14,1,5
296,N,5,15,23,1,2
297,J,4,13,1,1,2
298,S,6,1,3,1,1
299,N,6,17,31,1,10
300,F,3,11,7,1,19
301,3,4,0,29,1,2
302,D,6,21,17,1,6
303,1,1,9,5,1,7
304,3,5,16,9,1,1
305,3,2,5,20,1,1
306,F,5,19,16,1,11
307,GS,1,18,26,1,1
308,M,0,16,25,1,6
309,Z,2,19,20,1,1
310,F,4,9,1,1,3
311,E,6,5,31,1,3
312,Q,3,16,14,1,6
313,E,4,7,15,1,8
314,6,4,12,1,1,9
315,A,4,4,1,1,8
316,C,2,9,27,1,16
317,3,1,13,12,1,1
318,Q,4,11,29,1,4
319,G,4,4,1,1,2
320,D,6,14,24,1,2
321,5,4,1,15,1,2
322,6,1,21,5,1,5
323,2,5,6,9,1,2
324,E,0,1,18,1,5
325,7,4,16,8,1,1
326,7,0,14,11,1,1
327,L,5,11,2,1,2
328,6,4,22,29,1,5
329,7,0,17,25,1,2
330,R,0,5,18,1,1
331,L,5,18,30,1,4
332,R,5,3,16,1,6
333,7,5,17,23,1,1
334,4,4,5,8,1,1
335,C,3,15,14,1,17
336,Q,0,17,4,1,6
337,R,4,18,15,1,7
338,6,3,11,7,1,10
339,M,5,19,16,1,12
340,Q,3,5,21,1,2
341,J,5,0,30,1,3
342,1,5,18,2,1,27
343,C,6,11,3,1,14
344,4,2,12,6,1,3
345,1,5,11,30,1,35
346,N,2,10,20,1,12
347,A,5,3,30,1,11
348,2,6,19,17,1,1
349,D,1,5,19,1,2
350,GS,4,15,1,1,1
351,5,0,19,4,1,2
352,D,2,19,6,1,3
353,M,2,13,13,1,10
354,N,1,9,19,1,14
355,R,5,1,30,1,11
356,N,1,8,19,1,6
357,Q,1,5,12,1,1
358,F,4,2,22,1,2
359,6,5,14,30,1,11
360,R,4,11,15,1,10
361,7,1,19,5,1,2
362,C,2,16,20,1,8
363,A,1,10,12,1,4
364,M,6,7,10,1,4
365,C,6,18,3,1,10
366,G,6,23,17,1,1
367,3,0,17,4,1,2
368,E,3,10,7,1,6
369,2,0,18,18,1,2
370,4,4,12,8,1,1
371,A,4,15,29,1,15
372,3,3,17,21,1,2
373,3,2,0,13,1,2
374,6,2,20,6,1,7
375,1,2,18,20,1,25
376,D,5,4,16,1,2
377,D,0,23,25,1,6
378,D,3,7,28,1,1
379,M,1,23,26,1,8
380,L,3,4,7,1,1
381,D,3,15,21,1,5
382,1,1,20,19,1,14
383,L,1,16,5,1,2
384,A,5,10,2,1,2
385,C,0,6,18,1,2
386,N,2,11,13,1,6
387,E,5,0,9,1,12
388,E,0,8,4,1,7
389,R,3,9,28,1,6
390,F,2,7,6,1,10
391,Q,4,12,1,1,13
392,D,3,23,14,1,5
393,1,1,12,12,1,8
394,M,1,16,19,1,7
395,J,1,2,19,1,1
396,7,6,21,17,1,3
397,Q,3,2,14,1,4
398,R,2,20,27,1,9
399,A,1,13,26,1,10
400,2,5,0,30,1,3
401,F,4,12,1,1,8
402,5,5,11,16,1,2
403,N,6,9,10,1,3
404,N,0,2,25,1,1
405,E,6,17,17,1,20
406,1,3,10,28,1,8
407,A,5,7,2,1,3
408,A,4,0,15,1,3
409,R,6,23,31,1,10
410,J,1,2,12,1,1
411,D,4,12,22,1,8
412,Q,4,23,15,1,4
413,GS,4,17,8,1,1
414,M,0,13,11,1,8
415,R,0,21,25,1,6
416,1,5,13,2,1,14
417,4,2,19,13,1,1
418,Z,0,11,4,1,2
419,E,1,13,19,1,9
420,A,0,0,18,1,6
421,N,6,4,10,1,5
422,R,1,3,19,1,2
423,1,5,8,9,1,12
424,D,6,12,3,1,4
425,N,3,11,14,1,10
426,E,4,0,15,1,7
427,4,5,17,9,1,2
428,N,5,22,2,1,5
429,A,0,8,25,1,4
430,E,6,8,17,1,6
431,GS,3,8,21,1,1
432,E,5,15,9,1,14
433,5,2,23,27,1,3
434,5,3,0,14,1,1
435,D,5,9,30,1,4
436,C,1,11,12,1,8
437,3,4,2,1,1,4
438,6,4,16,29,1,6
439,R,4,14,29,1,15
440,3,6,0,17,1,4
441,2,1,5,26,1,1
442,E,2,10,13,1,11
443,C,3,14,7,1,11
444,2,6,1,31,1,5
445,Q,4,21,1,1,3
446,6,4,6,15,1,6
447,1,2,4,20,1,4
448,4,1,8,12,1,1
449,6,1,17,19,1,12
450,L,4,13,29,1,3
451,F,2,1,27,1,6
452,1,5,4,30,1,6
453,1,3,0,7,1,3
454,6,1,18,5,1,9
455,D,3,21,21,1,6
456,2,4,23,15,1,3
457,Q,6,21,17,1,11
458,1,6,0,31,1,14
459,C,6,7,31,1,4
460,R,5,0,23,1,10
461,N,0,22,4,1,6
462,C,4,12,22,1,12
463,GS,3,14,7,1,1
464,N,5,23,30,1,12
465,3,0,14,18,1,3
466,Q,0,22,11,1,10
467,5,0,11,25,1,2
468,E,5,4,16,1,7
469,1,4,4,29,1,2
470,6,5,21,30,1,10
471,Q,6,12,10,1,14
472,6,0,1,4,1,1
473,1,4,19,15,1,11
474,4,4,18,15,1,3
475,J,0,3,18,1,1
476,F,3,15,21,1,9
477,D,1,5,26,1,4
478,6,6,14,3,1,27
479,D,4,9,8,1,5
480,M,6,10,3,1,10
481,D,3,11,7,1,12
482,R,5,22,9,1,16
483,A,4,5,29,1,2
484,Q,6,9,10,1,4
485,E,4,19,1,1,12
486,F,4,21,1,1,9
487,N,2,22,6,1,7
488,1,0,3,11,1,2
489,N,1,11,19,1,9
490,Q,5,15,2,1,18
491,N,1,1,26,1,3
492,N,0,17,18,1,16
493,4,3,11,14,1,2
494,A,1,6,5,1,3
495,4,5,13,30,1,4
496,C,5,21,16,1,24
497,M,2,13,20,1,10
498,7,3,4,21,1,1
499,D,1,8,26,1,1
500,R,2,14,20,1,12
501,L,3,5,7,1,1
502,A,4,18,15,1,10
503,F,1,20,5,1,8
504,A,5,0,9,1,11
505,4,2,16,20,1,4
506,6,3,7,28,1,11
507,7,5,9,9,1,1
508,2,5,15,30,1,6
509,M,4,19,29,1,15
510,L,0,21,11,1,1
511,N,6,22,10,1,6
512,F,2,23,20,1,5
513,C,5,16,16,1,26
514,E,0,21,25,1,7
515,L,2,14,20,1,1
516,E,2,15,27,1,5
517,N,6,5,31,1,4
518,3,0,1,25,1,1
519,A,5,17,30,1,4
520,1,2,16,27,1,6
521,4,6,17,3,1,2
522,L,2,10,27,1,6
523,M,2,19,6,1,4
524,R,0,15,25,1,5
525,M,3,23,14,1,7
526,1,2,23,27,1,15
527,1,5,2,9,1,6
528,C,3,22,14,1,18
529,4,2,11,13,1,3
530,R,1,14,26,1,11
531,R,6,12,3,1,14
532,7,1,18,19,1,1
533,E,3,13,14,1,9
534,F,1,1,26,1,1
535,1,6,11,3,1,7
536,C,3,10,21,1,13
537,4,6,10,24,1,1
538,M,4,2,29,1,1
539,D,6,6,31,1,1
540,A,1,6,26,1,1
541,E,6,5,3,1,4
542,A,3,16,28,1,3
543,E,2,6,6,1,7
544,6,1,11,19,1,8
545,5,3,13,7,1,3
546,N,5,3,23,1,2
547,R,1,11,26,1,11
548,3,6,13,31,1,3
549,J,6,4,31,1,2
550,F,4,7,15,1,8
551,6,0,12,25,1,7
552,7,0,4,4,1,1
553,M,5,23,9,1,9
554,F,2,17,6,1,9
555,S,6,21,24,1,1
556,Q,2,16,13,1,3
557,6,4,13,15,1,12
558,E,2,13,13,1,4
559,C,1,13,5,1,5
560,1,5,7,30,1,4
561,C,5,11,16,1,26
562,E,2,22,20,1,8
563,Q,1,12,19,1,10
564,1,4,20,15,1,20
565,R,4,9,29,1,3
566,A,3,14,14,1,5
567,N,5,20,30,1,15
568,4,2,17,13,1,5
569,4,3,0,21,1,1
570,R,5,13,30,1,13
571,6,1,6,12,1,2
572,R,4,13,22,1,17
573,A,6,19,3,1,6
574,M,2,17,20,1,11
575,J,5,11,16,1,1
576,D,3,1,28,1,1
577,D,1,6,26,1,1
578,L,6,5,10,1,1
579,N,2,11,20,1,12
580,C,4,17,8,1,18
581,E,4,3,22,1,3
582,N,0,15,25,1,5
583,A,5,8,16,1,6
584,GS,0,14,25,1,2
585,D,2,21,27,1,3
586,5,0,18,4,1,3
587,D,3,12,7,1,8
588,L,2,17,27,1,1
589,E,4,4,29,1,2
590,M,4,18,8,1,7
591,6,3,9,21,1,11
592,L,1,14,5,1,1
593,A,1,0,5,1,4
594,R,2,9,27,1,8
595,L,6,0,10,1,2
596,N,2,6,20,1,5
597,M,5,4,2,1,1
598,D,1,6,19,1,4
599,3,6,9,3,1,2
600,2,4,17,1,1,1
601,D,2,12,27,1,5
602,D,0,18,25,1,1
603,R,2,19,13,1,15
604,GS,3,11,14,1,1
605,E,3,4,28,1,2
606,J,5,9,30,1,2
607,M,0,2,18,1,2
608,N,6,14,31,1,16
609,2,5,12,30,1,3
610,A,4,2,29,1,3
611,A,5,0,23,1,9
612,A,5,10,30,1,9
613,M,2,23,20,1,8
614,F,1,19,5,1,11
615,R,4,2,8,1,4
616,Q,5,19,16,1,14
617,1,3,4,21,1,3
618,D,1,11,5,1,4
619,R,3,8,28,1,10
620,7,0,13,18,1,2
621,1,1,13,12,1,7
622,4,6,1,17,1,3
623,Q,3,19,21,1,9
624,E,1,18,5,1,22
625,E,3,12,7,1,6
626,A,2,5,27,1,1
627,R,3,8,21,1,9
628,C,3,6,28,1,5
629,1,2,22,27,1,15
630,A,1,14,19,1,3
631,2,2,5,20,1,1
632,1,4,8,29,1,15
633,C,3,12,21,1,15
634,4,5,11,9,1,1
635,5,6,7,17,1,1
636,G,3,18,28,1,1
637,L,6,20,3,1,1
638,L,5,9,30,1,3
639,R,6,18,24,1,11
640,3,1,20,12,1,1
641,1,1,11,5,1,15
642,F,6,12,24,1,2
643,D,6,14,17,1,5
644,R,1,8,26,1,5
645,5,3,23,28,1,2
646,R,3,23,21,1,12
647,R,0,16,4,1,14
648,7,3,2,28,1,1
649,E,5,21,16,1,22
650,3,6,5,17,1,1
651,1,5,16,30,1,21
652,A,4,9,8,1,9
653,6,3,13,7,1,12
654,1,6,20,31,1,9
655,F,0,20,25,1,6
656,Q,1,12,26,1,2
657,2,4,3,15,1,2
658,J,4,13,8,1,1
659,1,4,13,1,1,11
660,3,1,15,12,1,2
661,L,4,8,29,1,1
662,2,3,3,21,1,1
663,5,5,16,30,1,4
664,1,4,10,8,1,9
665,A,1,15,19,1,8
666,C,1,10,5,1,15
667,M,0,6,25,1,4
668,E,5,11,9,1,19
669,2,5,6,16,1,1
670,1,6,22,10,1,2
671,M,2,3,13,1,1
672,Q,3,22,14,1,7
673,M,6,3,31,1,8
674,6,0,3,18,1,3
675,L,1,14,12,1,4
676,L,5,10,23,1,1
677,N,5,15,2,1,22
678,A,6,13,24,1,11
679,Q,2,17,20,1,7
680,Q,0,5,25,1,2
681,R,5,1,23,1,9
682,3,2,16,6,1,5
683,N,4,8,8,1,4
684,N,2,7,13,1,1
685,L,6,16,31,1,2
686,1,4,3,29,1,2
687,4,4,9,22,1,2
688,R,4,9,8,1,7
689,D,0,8,25,1,4
690,Q,2,23,13,1,7
691,F,0,12,18,1,7
692,M,4,7,29,1,9
693,M,5,20,16,1,6
694,L,2,23,27,1,3
695,R,6,23,3,1,5
696,M,5,15,9,1,13
697,D,1,7,19,1,3
698,E,3,20,14,1,14
699,6,4,22,8,1,9
700,1,2,4,27,1,2
701,M,2,10,13,1,7
702,1,3,2,21,1,6
703,D,3,23,7,1,2
704,R,2,15,20,1,12
705,E,3,8,21,1,7
706,2,4,2,22,1,2
707,5,2,2,20,1,1
708,F,6,4,31,1,3
709,F,4,18,15,1,6
710,A,6,1,3,1,7
711,F,0,1,25,1,2
712,R,2,1,6,1,5
713,A,4,9,29,1,9
714,A,1,10,5,1,6
715,F,0,14,18,1,10
716,D,5,17,16,1,13
717,1,2,14,6,1,16
718,M,5,22,30,1,9
719,M,1,18,19,1,11
720,1,3,12,28,1,20
721,3,3,10,7,1,2
722,M,2,17,27,1,7
723,A,2,21,6,1,7
724,5,5,22,9,1,1
725,6,2,18,6,1,10
726,GS,5,11,16,1,1
727,A,4,2,8,1,2
728,M,1,19,19,1,7
729,3,4,2,29,1,1
730,A,2,3,20,1,2
731,Q,4,7,1,1,1
732,G,6,1,17,1,1
733,A,6,8,3,1,3
734,Q,4,12,8,1,4
735,1,6,19,31,1,15
736,Z,1,12,19,1,1
737,1,1,12,5,1,12
738,E,1,0,26,1,4
739,4,6,16,24,1,3
740,3,4,18,8,1,4
741,4,0,9,11,1,1
742,5,0,8,4,1,5
743,4,0,19,11,1,2
744,N,6,16,31,1,5
745,Q,6,6,31,1,1
746,6,2,7,6,1,8
747,A,1,1,19,1,2
748,E,6,14,10,1,14
749,L,4,17,15,1,1
750,R,6,21,24,1,12
751,M,0,10,11,1,7
752,1,0,7,11,1,7
753,D,4,16,8,1,4
754,N,6,13,3,1,9
755,N,5,8,30,1,11
756,2,1,15,19,1,2
757,A,0,4,11,1,1
758,M,2,12,20,1,7
759,R,0,18,25,1,16
760,2,0,8,18,1,2
761,5,5,19,30,1,2
762,D,6,9,17,1,3
763,C,3,6,21,1,11
764,D,4,10,8,1,8
765,F,3,10,7,1,7
766,6,5,23,16,1,13
767,7,1,11,12,1,3
768,5,4,9,8,1,4
769,M,5,2,23,1,4
770,E,2,8,13,1,5
771,F,1,4,12,1,1
772,C,2,14,13,1,12
773,C,3,17,7,1,10
774,7,0,15,11,1,4
775,C,2,8,27,1,14
776,J,6,23,10,1,1
777,C,6,20,17,1,15
778,L,4,15,29,1,4
779,3,6,11,17,1,10
780,5,4,0,15,1,2
781,Z,6,21,3,1,1
782,5,4,23,29,1,2
783,F,5,10,23,1,2
784,F,0,0,4,1,4
785,6,6,18,10,1,6
786,M,0,4,18,1,1
787,C,3,8,7,1,9
788,6,1,16,26,1,9
789,E,5,15,23,1,1
790,N,2,9,13,1,8
791,N,3,16,21,1,9
792,R,1,16,19,1,11
793,Q,1,2,5,1,1
794,Z,5,11,16,1,1
795,1,4,6,29,1,4
796,A,6,10,24,1,7
797,4,3,12,21,1,3
798,L,5,6,9,1,2
799,1,5,14,30,1,28
800,1,3,6,7,1,4
801,R,4,19,15,1,16
802,F,6,7,24,1,1
803,Q,2,13,6,1,7
804,E,5,6,2,1,4
805,E,1,7,5,1,7
806,C,4,21,8,1,14
807,Q,0,22,18,1,7
808,C,3,15,7,1,25
809,E,3,14,21,1,14
810,R,0,6,18,1,5
811,2,0,0,4,1,1
812,Q,6,0,3,1,10
813,M,4,23,1,1,5
814,C,2,21,20,1,12
815,L,0,7,25,1,2
816,Z,5,0,30,1,3
817,D,1,15,26,1,8
818,N,2,2,20,1,2
819,F,6,12,17,1,9
820,Z,1,9,12,1,1
821,D,4,13,1,1,8
822,1,4,10,29,1,10
823,F,1,22,5,1,2
824,4,5,19,16,1,1
825,A,4,19,1,1,11
826,L,3,23,28,1,4
827,6,2,10,27,1,5
828,N,4,12,8,1,8
829,D,4,1,22,1,2
830,R,3,21,7,1,10
831,7,0,12,18,1,1
832,3,5,18,30,1,5
833,6,6,19,17,1,17
834,D,5,13,9,1,7
835,A,2,5,20,1,1
836,C,1,15,26,1,16
837,E,0,13,4,1,6
838,2,0,9,25,1,1
839,D,5,22,16,1,7
840,D,4,9,29,1,2
841,L,4,15,8,1,2
842,A,1,13,5,1,2
843,E,6,18,24,1,12
844,1,6,18,31,1,18
845,L,2,17,6,1,1
846,F,4,6,22,1,7
847,3,4,14,29,1,1
848,A,2,12,27,1,3
849,Z,5,9,2,1,1
850,6,2,3,27,1,1
851,N,5,9,23,1,1
852,7,1,9,12,1,4
853,R,2,21,27,1,8
854,6,5,21,2,1,19
855,Q,4,14,22,1,10
856,5,5,4,30,1,1
857,7,2,23,13,1,1
858,4,3,6,7,1,1
859,R,0,22,4,1,6
860,1,0,5,4,1,3
861,L,5,11,23,1,1
862,E,4,1,15,1,5
863,6,0,13,18,1,11
864,E,0,10,18,1,10
865,F,0,2,25,1,2
866,M,0,12,11,1,7
867,C,3,16,14,1,17
868,Z,5,4,2,1,1
869,1,4,3,8,1,2
870,2,5,13,9,1,6
871,L,3,17,28,1,1
872,4,1,10,12,1,10
873,3,4,16,15,1,2
874,6,1,21,12,1,13
875,5,6,10,10,1,5
876,N,4,18,29,1,10
877,J,4,19,22,1,1
878,7,5,17,9,1,1
879,7,0,18,18,1,1
880,7,4,16,1,1,2
881,A,3,16,21,1,5
882,Q,5,20,2,1,9
883,6,3,22,21,1,8
884,L,4,0,22,1,5
885,F,2,4,20,1,2
886,5,3,13,14,1,3
887,D,2,23,20,1,4
888,C,2,16,13,1,12
889,5,4,19,8,1,2
890,5,2,22,27,1,2
891,R,1,17,26,1,5
892,3,6,3,31,1,1
893,GS,1,2,12,1,1
894,D,4,5,29,1,1
895,C,0,8,11,1,10
896,2,3,5,21,1,2
897,5,5,5,2,1,2
898,D,6,3,17,1,2
899,Q,2,16,20,1,5
900,N,3,18,21,1,8
901,6,4,7,15,1,3
902,E,0,18,25,1,8
903,1,6,18,10,1,12
904,3,0,14,11,1,6
905,1,3,1,7,1,3
906,6,1,18,26,1,9
907,2,3,8,7,1,2
908,3,6,13,10,1,1
909,4,4,12,29,1,2
910,6,5,9,2,1,34
911,R,2,14,27,1,17
912,E,5,1,16,1,11
913,M,3,5,7,1,4
914,R,4,17,15,1,6
915,7,6,2,17,1,2
916,2,0,14,11,1,6
917,E,1,10,26,1,8
918,R,4,10,22,1,6
919,L,2,8,6,1,2
920,Q,3,8,7,1,1
921,2,1,13,5,1,3
922,1,4,12,29,1,32
923,4,4,15,8,1,5
924,Q,6,4,10,1,5
925,A,4,22,8,1,10
926,A,4,4,29,1,1
927,E,4,18,1,1,15
928,R,2,16,6,1,8
929,Z,5,2,30,1,4
930,R,2,7,27,1,8
931,N,3,3,21,1,1
932,7,6,13,3,1,2
933,M,5,14,2,1,18
934,D,4,1,8,1,2
935,A,1,7,5,1,4
936,Q,4,11,22,1,6
937,7,6,16,31,1,3
938,R,3,14,28,1,7
939,E,1,20,26,1,6
940,E,2,21,13,1,8
941,R,2,22,6,1,7
942,6,6,16,17,1,15
943,F,2,6,20,1,4
944,R,4,19,22,1,11
945,N,4,3,15,1,2
946,3,5,20,30,1,4
947,GS,2,23,20,1,1
948,7,1,7,12,1,2
949,Q,6,15,24,1,12
950,1,0,9,18,1,5
951,L,4,0,8,1,6
952,D,1,16,26,1,4
953,N,0,14,4,1,11
954,GS,4,8,22,1,1
955,E,0,20,25,1,11
956,M,0,10,4,1,7
957,J,6,21,31,1,1
958,R,1,17,12,1,14
959,A,5,8,9,1,3
960,M,2,13,27,1,7
961,1,1,14,12,1,9
962,Q,4,9,15,1,4
963,N,4,19,8,1,18
964,A,5,19,16,1,12
965,M,4,1,8,1,3
966,4,0,6,25,1,1
967,GS,4,0,29,1,1
968,Q,3,9,14,1,9
969,C,4,9,8,1,12
970,S,6,5,3,1,1
971,6,2,8,20,1,14
972,M,0,7,4,1,5
973,1,5,3,9,1,4
974,4,6,15,10,1,3
975,A,2,16,13,1,8
976,C,1,14,12,1,8
977,D,5,5,23,1,1
978,D,6,20,10,1,5
979,3,6,12,24,1,2
980,5,4,17,8,1,2
981,Q,5,23,2,1,7
982,N,4,2,15,1,3
983,Q,4,16,15,1,4
984,6,4,9,8,1,33
985,A,3,0,7,1,1
986,6,3,19,21,1,16
987,E,2,13,6,1,10
988,2,3,1,21,1,1
989,Z,6,16,3,1,1
990,7,5,13,16,1,3
991,J,5,0,2,1,1
